tract,year,total_population,male,female,median_age,race_white,race_black,race_ai_alaskan,race_asian,race_hawaiian,race_other,race_hispanic,median_value,median_monthly_mort,median_monthly_rent,median_income,mean_income,median_income_difference,mean_income_difference,housed_population,owner_occupied,owner_occupied_pre-2000,renter_occupied,renter_occupied_pre-2000,percent_owners,percent_renters,percent_owners_pre-2000,percent_renters_pre-2000,renters_owners_ratio,renters_owners_pre-2000_ratio,BFBL,BL,BLSL,SBL,SLM,SUP,total_built_all_lanes,cumulative_length,SLMTC
820,2017,2907.0,0.466,0.534,37.9,0.119,0.69,0.0,0.003,0.0,0.152,0.266,443800.0,2686.0,1088.0,36067.0,57377.0,-0.0168461223933487,0.0971165245324869,2907.0,1307.0,695.0,1600.0,253.0,0.239078087375301,0.08703130374957,0.531752104055088,0.434375,0.816875,2.7470355731225298,,,,,,,,,
820,2018,3409.0,0.444,0.556,34.4,0.129,0.6729999999999999,0.0,0.003,0.0,0.16,0.282,461800.0,1985.0,1064.0,40536.0,64030.0,0.1239082818088557,0.1159523851020443,3409.0,1598.0,694.0,1811.0,182.0,0.2035787621003226,0.0533880903490759,0.4342928660826032,0.383213694091662,0.8823854224185533,3.813186813186813,,,,,,,,,
820,2019,3421.0,0.457,0.5429999999999999,35.8,0.144,0.679,0.0,0.005,0.0,0.133,0.248,491700.0,2240.0,1137.0,43077.0,62890.0,0.0626850207223209,-0.0178041543026706,3421.0,1369.0,556.0,2052.0,265.0,0.1625255773165741,0.0774627301958491,0.406135865595325,0.2709551656920078,0.6671539961013645,2.09811320754717,,,,,,,,,
820,2020,3708.0,0.479,0.521,34.3,0.122,0.727,0.0,0.009,0.0,0.106,0.19,559400.0,2240.0,1066.0,65369.0,87169.0,0.5174919330501195,0.3860550166958181,3708.0,1848.0,975.0,1860.0,284.0,0.2629449838187702,0.0765911542610571,0.5275974025974026,0.5241935483870968,0.9935483870967742,3.433098591549296,,,,,,,,,
820,2021,3605.0,0.46,0.54,35.8,0.133,0.682,0.0,0.0069999999999999,0.0,0.107,0.247,566300.0,2361.0,1100.0,69041.0,91104.0,0.0561734155333567,0.0451421950464041,3605.0,1569.0,859.0,2036.0,142.0,0.2382801664355062,0.0393897364771151,0.5474824729126833,0.4219056974459725,0.7706286836935167,6.049295774647887,,,,,,,,,
821,2010,4822.0,0.446,0.5539999999999999,28.0,0.095,0.706,0.002,0.0,0.003,0.148,0.318,475500.0,2278.0,447.0,20700.0,42330.0,,,4822.0,719.0,467.0,4103.0,701.0,0.0968477810037329,0.1453753629199502,0.6495132127955494,0.113819156714599,0.175237631001706,0.666191155492154,,,,,,,,,
821,2011,5120.0,0.442,0.5579999999999999,27.2,0.084,0.7170000000000001,0.004,0.0,0.0,0.176,0.307,434700.0,2531.0,456.0,21585.0,46813.0,0.0427536231884057,0.1059059768485707,5109.0,853.0,440.0,4256.0,662.0,0.0861225288706204,0.1295752593462517,0.5158264947245017,0.1033834586466165,0.200422932330827,0.6646525679758308,,,,,,,,,
821,2012,5005.0,0.423,0.5770000000000001,28.5,0.078,0.7340000000000001,0.0,0.0,0.0,0.166,0.318,408200.0,2500.0,465.0,20125.0,41647.0,-0.0676395645123928,-0.1103539615064191,4993.0,763.0,446.0,4230.0,658.0,0.0893250550771079,0.1317844982976166,0.5845347313237221,0.1054373522458628,0.1803782505910165,0.6778115501519757,,,,,,,,,
821,2013,4924.0,0.4579999999999999,0.542,27.4,0.083,0.664,0.0,0.017,0.0,0.216,0.352,323300.0,2539.0,399.0,20388.0,35290.0,0.0130683229813664,-0.15264004610176,4911.0,744.0,364.0,4167.0,714.0,0.0741193239666055,0.1453879047037263,0.489247311827957,0.0873530117590592,0.1785457163426926,0.5098039215686274,,,,,,,,,
821,2014,5013.0,0.46,0.54,28.1,0.081,0.669,0.0,0.019,0.0,0.203,0.355,275000.0,2411.0,429.0,16599.0,30309.0,-0.1858446144791053,-0.1411448002266931,4998.0,552.0,293.0,4446.0,984.0,0.0586234493797519,0.1968787515006002,0.5307971014492754,0.0659019343229869,0.1241565452091768,0.2977642276422764,,,,,,,,,
821,2015,5243.0,0.467,0.5329999999999999,28.0,0.084,0.644,0.0,0.018,0.0,0.215,0.316,232400.0,2046.0,505.0,17321.0,38357.0,0.0434965961804928,0.2655316902570194,5225.0,598.0,275.0,4627.0,750.0,0.0526315789473684,0.1435406698564593,0.459866220735786,0.0594337583747568,0.1292414091203803,0.3666666666666666,,,,,,,,,
821,2016,5245.0,0.455,0.545,30.7,0.085,0.631,0.0,0.018,0.0,0.145,0.3389999999999999,221600.0,,487.0,18045.0,37739.0,0.0417989723457075,-0.0161117918502489,5227.0,393.0,340.0,4834.0,1002.0,0.0650468720107136,0.1916969581021618,0.8651399491094147,0.0703351261894911,0.0812991311543235,0.3393213572854291,,,,,,,,,
821,2017,5396.0,0.472,0.528,32.1,0.067,0.6559999999999999,0.0,0.006,0.0,0.134,0.258,521800.0,1925.0,460.0,19129.0,46556.0,0.0600720421169298,0.2336309918121837,5377.0,475.0,142.0,4902.0,1100.0,0.0264087781290682,0.2045750418448949,0.2989473684210526,0.0289677682578539,0.0968992248062015,0.1290909090909091,,,,,,,,,
821,2018,5750.0,0.442,0.5579999999999999,31.3,0.08,0.626,0.0,0.003,0.0,0.191,0.291,545100.0,2666.0,482.0,20386.0,49733.0,0.0657117465628104,0.0682403986596786,5732.0,788.0,453.0,4944.0,812.0,0.079030006978367,0.1416608513607815,0.5748730964467005,0.091626213592233,0.1593851132686084,0.5578817733990148,,,,,,,,,
821,2019,5998.0,0.4429999999999999,0.557,32.9,0.12,0.5820000000000001,0.0,0.0,0.0,0.175,0.31,579400.0,2578.0,589.0,25125.0,55562.0,0.2324634553124693,0.1172058793959745,5981.0,1039.0,619.0,4942.0,729.0,0.1034943989299448,0.1218859722454439,0.5957651588065448,0.1252529340348037,0.2102387697288547,0.8491083676268861,,,,,,,,,
821,2020,5420.0,0.385,0.615,34.4,0.165,0.481,0.0,0.0,0.0,0.241,0.387,641600.0,2474.0,638.0,24573.0,53022.0,-0.0219701492537313,-0.0457146970951369,5403.0,1213.0,487.0,4190.0,555.0,0.0901351101240051,0.1027207107162687,0.4014839241549876,0.1162291169451074,0.2894988066825775,0.8774774774774775,,,,,,,,,
821,2021,5766.0,0.382,0.618,33.0,0.174,0.502,0.0,0.0,0.0,0.2319999999999999,0.331,651800.0,2431.0,649.0,26547.0,57732.0,0.0803320717861067,0.0888310512617404,5749.0,1329.0,545.0,4420.0,674.0,0.0947990954948686,0.1172377804835623,0.4100827689992475,0.1233031674208144,0.3006787330316742,0.8086053412462908,,,,,,,,,
901,2010,4658.0,0.446,0.5539999999999999,32.5,0.047,0.748,0.004,0.021,0.0,0.145,0.22,395200.0,2275.0,923.0,30389.0,41281.0,,,4658.0,1351.0,699.0,3307.0,916.0,0.1500644053241734,0.1966509231429798,0.5173945225758697,0.2113698215905654,0.4085273661929241,0.7631004366812227,,,,,,,,,
901,2011,4948.0,0.44,0.56,33.3,0.051,0.7490000000000001,0.003,0.02,0.0,0.154,0.184,393100.0,2390.0,934.0,34153.0,45669.0,0.1238606074566455,0.1062958746154405,4941.0,1580.0,804.0,3361.0,647.0,0.1627200971463266,0.1309451528030763,0.5088607594936709,0.2392145194882475,0.470098185063969,1.242658423493045,,,,,,,,,
901,2012,4954.0,0.472,0.528,30.5,0.054,0.777,0.0,0.019,0.0,0.113,0.173,365600.0,2295.0,932.0,33333.0,44858.0,-0.0240096038415366,-0.0177582167334515,4941.0,1317.0,712.0,3624.0,482.0,0.144100384537543,0.0975511030155839,0.5406226271829917,0.1964679911699779,0.36341059602649,1.4771784232365146,,,,,,,,,
901,2013,5005.0,0.48,0.52,30.3,0.07,0.732,0.0,0.02,0.0,0.15,0.215,353600.0,2160.0,976.0,31471.0,43896.0,-0.055860558605586,-0.021445450086941,4986.0,926.0,689.0,4060.0,400.0,0.1381869233854793,0.080224628961091,0.744060475161987,0.1697044334975369,0.2280788177339901,1.7225,,,,,,,,,
901,2014,5132.0,0.437,0.563,30.7,0.073,0.726,0.0,0.019,0.0,0.154,0.22,365300.0,2333.0,940.0,31778.0,43051.0,0.0097550125512376,-0.019250045562238,5108.0,913.0,677.0,4195.0,250.0,0.1325371965544244,0.0489428347689898,0.7415115005476451,0.1613825983313468,0.2176400476758045,2.708,,,,,,,,,
901,2015,4812.0,0.431,0.569,31.9,0.078,0.726,0.0,0.009,0.0,0.159,0.216,378400.0,2603.0,901.0,30943.0,43643.0,-0.0262760400276921,0.0137511323778774,4783.0,889.0,575.0,3894.0,311.0,0.1202174367551745,0.0650219527493205,0.6467941507311586,0.1476630713918849,0.2282999486389317,1.8488745980707395,,,,,,,,,
901,2016,4872.0,0.44,0.56,31.2,0.081,0.7190000000000001,0.0,0.008,0.0,0.145,0.276,382400.0,2852.0,692.0,28362.0,41144.0,-0.0834114339268978,-0.0572600417019911,4842.0,743.0,491.0,4099.0,483.0,0.1014043783560512,0.0997521685254027,0.6608344549125168,0.1197853134910953,0.1812637228592339,1.0165631469979295,,,,,,,,,
901,2017,4949.0,0.444,0.556,31.8,0.062,0.684,0.0,0.013,0.0,0.201,0.307,434400.0,3130.0,684.0,30283.0,43793.0,0.0677314716874691,0.064383628232549,4918.0,671.0,460.0,4247.0,445.0,0.0935339568930459,0.090483936559577,0.6855439642324889,0.1083117494702142,0.1579938780315516,1.0337078651685394,,,,,,,,,
901,2018,5148.0,0.4539999999999999,0.546,31.0,0.0559999999999999,0.7,0.0,0.013,0.0,0.185,0.308,466300.0,3016.0,904.0,32702.0,47145.0,0.0798798005481623,0.0765419130911332,,,,,,,,,,,,,,,,,,,,
901,2019,5026.0,0.502,0.498,31.9,0.073,0.6579999999999999,0.0,0.017,0.0,0.2,0.351,470300.0,2447.0,973.0,34195.0,55895.0,0.0456547000183475,0.1855976243504083,4994.0,992.0,560.0,4002.0,470.0,0.1121345614737685,0.0941129355226271,0.5645161290322581,0.1399300349825087,0.2478760619690155,1.1914893617021276,,,,,,,,,
901,2020,5290.0,0.523,0.477,32.2,0.08,0.69,0.0,0.005,0.0,0.17,0.319,490600.0,2206.0,1318.0,33069.0,50010.0,-0.0329287907588828,-0.1052866982735486,5258.0,742.0,391.0,4516.0,368.0,0.0743628756181057,0.0699885888170407,0.5269541778975741,0.0865810451727192,0.1643046944198405,1.0625,,,,,,,,,
901,2021,5213.0,0.509,0.491,33.5,0.114,0.627,0.0,0.005,0.0,0.179,0.34,544500.0,2120.0,1350.0,33652.0,55348.0,0.0176298043484834,0.1067386522695461,5185.0,771.0,491.0,4414.0,250.0,0.0946962391513982,0.0482160077145612,0.6368352788586251,0.1112369732668781,0.1746714997734481,1.964,,,,,,,,,
902,2010,2075.0,0.442,0.5579999999999999,25.5,0.0,0.659,0.0,0.0,0.0,0.341,0.347,427900.0,3333.0,481.0,16055.0,31323.0,,,2075.0,214.0,114.0,1861.0,410.0,0.0549397590361445,0.1975903614457831,0.5327102803738317,0.061257388500806,0.1149919398173025,0.2780487804878049,,,,,,,,,
902,2011,2422.0,0.439,0.561,25.3,0.019,0.5920000000000001,0.0,0.039,0.01,0.337,0.3429999999999999,359100.0,1721.0,575.0,18883.0,30640.0,0.1761445032700093,-0.021805063371963,2422.0,212.0,144.0,2210.0,379.0,0.0594549958711808,0.1564822460776218,0.6792452830188679,0.0651583710407239,0.0959276018099547,0.3799472295514511,,,,,,,,,
902,2012,2453.0,0.444,0.556,25.6,0.033,0.528,0.0,0.033,0.008,0.392,0.397,426600.0,2157.0,614.0,20942.0,40777.0,0.1090398771381666,0.3308420365535248,2453.0,335.0,158.0,2118.0,416.0,0.0644109253974724,0.1695882592743579,0.4716417910447761,0.0745986779981114,0.1581680830972615,0.3798076923076923,,,,,,,,,
902,2013,2235.0,0.476,0.524,29.5,0.043,0.542,0.0,0.052,0.009,0.3389999999999999,0.361,300000.0,1966.0,799.0,22199.0,41353.0,0.0600229204469487,0.0141256100252593,2235.0,337.0,156.0,1898.0,275.0,0.0697986577181208,0.1230425055928411,0.4629080118694362,0.0821917808219178,0.1775553213909378,0.5672727272727273,,,,,,,,,
902,2014,2526.0,0.451,0.5489999999999999,29.4,0.054,0.354,0.0,0.04,0.009,0.503,0.499,390900.0,2104.0,809.0,23067.0,39546.0,0.039100860399117,-0.0436969506444514,2526.0,176.0,22.0,2350.0,264.0,0.0087094220110847,0.1045130641330166,0.125,0.0093617021276595,0.0748936170212766,0.0833333333333333,,,,,,,,,
902,2015,2383.0,0.507,0.493,30.4,0.084,0.47,0.0,0.046,0.011,0.3289999999999999,0.374,423200.0,1973.0,792.0,24432.0,35704.0,0.0591754454415398,-0.0971526829514995,2383.0,250.0,89.0,2133.0,325.0,0.0373478808224926,0.1363827108686529,0.356,0.0417252695733708,0.117205813408345,0.2738461538461538,,,,,,,,,
902,2016,2481.0,0.52,0.48,28.4,0.073,0.528,0.0,0.0069999999999999,0.0,0.294,0.402,454200.0,1996.0,843.0,27045.0,39890.0,0.1069499017681728,0.117241765628501,2481.0,288.0,47.0,2193.0,365.0,0.01894397420395,0.147118097541314,0.1631944444444444,0.0214318285453716,0.1313269493844049,0.1287671232876712,,,,,,,,,
902,2017,2455.0,0.507,0.493,28.7,0.0819999999999999,0.5920000000000001,0.0,0.0069999999999999,0.0,0.205,0.365,437500.0,2344.0,893.0,27417.0,37416.0,0.0137548530227398,-0.0620205565304587,2455.0,260.0,82.0,2195.0,431.0,0.0334012219959266,0.1755600814663951,0.3153846153846154,0.0373576309794988,0.1184510250569476,0.1902552204176334,,,,,,,,,
902,2018,2587.0,0.499,0.501,27.0,0.102,0.574,0.0,0.002,0.0,0.184,0.347,522400.0,2635.0,955.0,30500.0,41877.0,0.1124484808695335,0.1192270686337395,,,,,,,,,,,,,,,,,,,,
902,2019,2348.0,0.498,0.502,26.8,0.123,0.628,0.0,0.003,0.0,0.064,0.357,484000.0,2571.0,966.0,26755.0,38659.0,-0.1227868852459016,-0.0768440910284881,2337.0,376.0,184.0,1961.0,236.0,0.0787334189131365,0.1009841677364142,0.4893617021276595,0.0938296787353391,0.1917389087200408,0.7796610169491526,,,,,,,,,
902,2020,2411.0,0.512,0.488,25.0,0.131,0.6809999999999999,0.0,0.004,0.0,0.109,0.324,616400.0,2909.0,957.0,28462.0,37359.0,0.0638011586619323,-0.0336273571484001,2395.0,339.0,140.0,2056.0,164.0,0.0584551148225469,0.0684759916492693,0.4129793510324483,0.0680933852140077,0.1648832684824902,0.8536585365853658,,,,,,,,,
902,2021,3113.0,0.515,0.485,26.6,0.057,0.508,0.0,0.006,0.0,0.052,0.214,680800.0,3056.0,735.0,39773.0,62675.0,0.3974070690745555,0.6776412644878075,3084.0,516.0,356.0,2568.0,178.0,0.1154345006485084,0.0577172503242542,0.689922480620155,0.1386292834890965,0.2009345794392523,2.0,,,,,,,,,
903,2010,2525.0,0.491,0.509,25.6,0.087,0.639,0.009,0.0,0.0,0.26,0.322,569600.0,2133.0,770.0,16495.0,31691.0,,,2525.0,591.0,406.0,1934.0,235.0,0.1607920792079208,0.093069306930693,0.6869712351945855,0.2099276111685625,0.3055842812823164,1.7276595744680852,,,,,,,,,
903,2011,2578.0,0.49,0.51,27.1,0.104,0.6409999999999999,0.059,0.0,0.0,0.191,0.273,419000.0,1971.0,535.0,17068.0,32805.0,0.0347377993331312,0.0351519358808494,2551.0,588.0,390.0,1963.0,181.0,0.1528812230497844,0.0709525676205409,0.6632653061224489,0.1986754966887417,0.2995415180845644,2.154696132596685,,,,,,,,,
903,2012,3176.0,0.405,0.595,27.4,0.0969999999999999,0.605,0.057,0.0,0.0,0.218,0.308,360700.0,2145.0,682.0,26684.0,40062.0,0.5633934848839934,0.2212162780064014,3155.0,680.0,313.0,2475.0,162.0,0.0992076069730586,0.0513470681458003,0.4602941176470588,0.1264646464646464,0.2747474747474747,1.932098765432099,,,,,,,,,
903,2013,3368.0,0.374,0.626,27.6,0.085,0.5539999999999999,0.066,0.0,0.0,0.259,0.34,316200.0,1909.0,641.0,27250.0,39282.0,0.0212112127117373,-0.0194698217762468,3354.0,644.0,321.0,2710.0,198.0,0.0957066189624329,0.0590339892665474,0.4984472049689441,0.118450184501845,0.2376383763837638,1.621212121212121,,,,,,,,,
903,2014,3648.0,0.375,0.625,29.1,0.049,0.6559999999999999,0.069,0.0,0.0,0.2,0.27,336100.0,1759.0,697.0,24271.0,38636.0,-0.1093211009174311,-0.0164451911817117,3641.0,759.0,254.0,2882.0,206.0,0.0697610546553144,0.0565778632243889,0.3346508563899868,0.0881332408049965,0.2633587786259542,1.233009708737864,,,,,,,,,
903,2015,3631.0,0.324,0.6759999999999999,27.4,0.081,0.6559999999999999,0.045,0.0,0.0,0.187,0.288,249700.0,,740.0,25652.0,38346.0,0.0568991800914671,-0.0075059529972046,3630.0,644.0,152.0,2986.0,189.0,0.0418732782369146,0.0520661157024793,0.2360248447204969,0.0509042196918955,0.2156731413261889,0.8042328042328042,,,,,,,,,
903,2016,3559.0,0.38,0.62,29.4,0.05,0.695,0.0,0.0,0.0,0.2269999999999999,0.313,331800.0,1931.0,834.0,30794.0,40659.0,0.200452206455637,0.0603191988734157,3557.0,641.0,231.0,2916.0,150.0,0.0649423671633399,0.042170368287883,0.360374414976599,0.0792181069958847,0.2198216735253772,1.54,,,,,,,,,
903,2017,3389.0,0.419,0.581,25.7,0.05,0.693,0.0,0.0,0.0,0.236,0.3429999999999999,377400.0,1808.0,856.0,30878.0,40247.0,0.0027278041176852,-0.0101330578715659,3386.0,559.0,306.0,2827.0,162.0,0.0903721204961606,0.047844063792085,0.5474060822898033,0.1082419525999292,0.1977361160240537,1.8888888888888888,,,,,,,,,
903,2018,3469.0,0.4479999999999999,0.552,26.3,0.13,0.703,0.0,0.0,0.0,0.153,0.326,406200.0,2125.0,1017.0,30326.0,44065.0,-0.0178768054925837,0.0948642134817502,3465.0,718.0,258.0,2747.0,152.0,0.0744588744588744,0.0438672438672438,0.3593314763231198,0.0939206406989443,0.2613760465962869,1.6973684210526316,,,,,,,,,
903,2019,3095.0,0.476,0.524,31.6,0.153,0.642,0.0,0.0,0.0,0.196,0.349,453800.0,2246.0,1038.0,30975.0,41012.0,0.0214007782101167,-0.0692840122546238,3090.0,551.0,333.0,2539.0,140.0,0.1077669902912621,0.0453074433656957,0.604355716878403,0.1311539976368649,0.2170145726664041,2.378571428571429,,,,,,,,,
903,2020,3071.0,0.523,0.477,31.2,0.134,0.56,0.0,0.0,0.0,0.3,0.467,483700.0,2390.0,1063.0,32247.0,51695.0,0.0410653753026634,0.2604847361747781,3066.0,596.0,381.0,2470.0,97.0,0.12426614481409,0.0316373124592302,0.639261744966443,0.154251012145749,0.2412955465587044,3.927835051546392,,,,,,,,,
903,2021,3216.0,0.508,0.492,32.0,0.204,0.451,0.0,0.0,0.0,0.193,0.5329999999999999,490800.0,2349.0,1372.0,33824.0,58420.0,0.0489037739944801,0.130089950672212,3206.0,404.0,236.0,2802.0,64.0,0.0736119775421085,0.0199625701809107,0.5841584158415841,0.0842255531763026,0.1441827266238401,3.6875,,,,,,,,,
904,2010,3529.0,0.455,0.545,27.7,0.035,0.631,0.0,0.021,0.0,0.283,0.313,343500.0,1688.0,691.0,34659.0,46584.0,,,3529.0,1220.0,623.0,2309.0,737.0,0.176537262680646,0.2088410314536695,0.510655737704918,0.2698137721957557,0.5283672585534863,0.8453188602442334,,,,,,,,,
904,2011,3561.0,0.4539999999999999,0.546,27.4,0.076,0.655,0.0,0.024,0.0,0.203,0.319,310600.0,1453.0,927.0,35093.0,42450.0,0.012522000057705,-0.0887429160226687,3533.0,1055.0,543.0,2478.0,939.0,0.1536937446928955,0.2657797905462779,0.5146919431279621,0.2191283292978208,0.4257465698143664,0.5782747603833865,,,,,,,,,
904,2012,3665.0,0.479,0.521,27.9,0.109,0.685,0.0,0.01,0.0,0.153,0.307,215000.0,1385.0,789.0,32851.0,42969.0,-0.0638873849485652,0.0122261484098939,3639.0,1258.0,654.0,2381.0,797.0,0.179719703215169,0.219016213245397,0.519872813990461,0.2746745065098698,0.5283494330113397,0.820577164366374,,,,,,,,,
904,2013,3569.0,0.4629999999999999,0.537,27.2,0.171,0.645,0.0,0.0069999999999999,0.0,0.135,0.319,216500.0,1398.0,1053.0,31914.0,41684.0,-0.0285227238135825,-0.0299052805510949,3547.0,1150.0,503.0,2397.0,582.0,0.1418099802650126,0.1640823230899351,0.4373913043478261,0.2098456403838131,0.4797663746349603,0.8642611683848798,,,,,,,,,
904,2014,3413.0,0.435,0.565,28.1,0.175,0.61,0.0,0.008,0.0,0.148,0.3229999999999999,283200.0,1489.0,985.0,35125.0,40249.0,0.1006141505295481,-0.0344256789175702,3394.0,1159.0,543.0,2235.0,565.0,0.1599882144961697,0.1664702416028285,0.4685073339085418,0.2429530201342281,0.5185682326621924,0.9610619469026548,,,,,,,,,
904,2015,3965.0,0.4579999999999999,0.542,27.9,0.121,0.626,0.0,0.026,0.0,0.1939999999999999,0.331,298900.0,1446.0,930.0,32150.0,41661.0,-0.0846975088967971,0.0350816169345822,3946.0,1450.0,449.0,2496.0,471.0,0.1137861125190065,0.1193613786112519,0.3096551724137931,0.1798878205128205,0.5809294871794872,0.9532908704883228,,,,,,,,,
904,2016,4198.0,0.4579999999999999,0.542,28.5,0.104,0.687,0.0,0.025,0.0,0.1639999999999999,0.372,312400.0,1469.0,896.0,31031.0,40708.0,-0.034805598755832,-0.022875111015098,4173.0,1508.0,653.0,2665.0,282.0,0.1564821471363527,0.0675772825305535,0.4330238726790451,0.2450281425891182,0.5658536585365853,2.3156028368794326,,,,,,,,,
904,2017,4310.0,0.449,0.551,31.6,0.087,0.6579999999999999,0.0,0.033,0.0,0.136,0.308,305800.0,1521.0,1093.0,38750.0,52152.0,0.2487512487512487,0.2811241033703449,4284.0,2008.0,694.0,2276.0,206.0,0.1619981325863679,0.0480859010270775,0.3456175298804781,0.304920913884007,0.8822495606326889,3.368932038834952,,,,,,,,,
904,2018,4318.0,0.431,0.569,32.3,0.072,0.6709999999999999,0.0,0.0289999999999999,0.0,0.133,0.4039999999999999,343100.0,2014.0,963.0,37283.0,52648.0,-0.037858064516129,0.0095106611443472,4292.0,2091.0,891.0,2201.0,308.0,0.2075955265610438,0.0717614165890028,0.4261119081779053,0.404815992730577,0.9500227169468424,2.892857142857143,,,,,,,,,
904,2019,4396.0,0.4579999999999999,0.542,33.8,0.068,0.7020000000000001,0.0,0.02,0.0,0.123,0.416,368400.0,2147.0,913.0,38750.0,63954.0,0.0393476919775769,0.2147469989363318,4370.0,2265.0,850.0,2105.0,208.0,0.1945080091533181,0.0475972540045766,0.3752759381898454,0.4038004750593824,1.0760095011876485,4.086538461538462,,,,,,,,,
904,2020,4415.0,0.455,0.545,33.4,0.069,0.77,0.0,0.004,0.0,0.075,0.314,398300.0,2257.0,1040.0,47955.0,63817.0,0.2375483870967742,-0.0021421646808643,4390.0,1883.0,676.0,2507.0,270.0,0.1539863325740318,0.061503416856492,0.3590015932023367,0.269644994016753,0.7510969285999203,2.5037037037037035,,,,,,,,,
904,2021,3906.0,0.444,0.556,33.0,0.085,0.6859999999999999,0.005,0.018,0.0,0.08,0.263,502600.0,2457.0,929.0,54670.0,77029.0,0.1400271087477843,0.2070294749048059,3881.0,1568.0,546.0,2313.0,220.0,0.1406853903633084,0.0566864210255088,0.3482142857142857,0.2360570687418936,0.6779074794638997,2.481818181818182,,,,,,,,,
906,2010,1805.0,0.361,0.639,30.7,0.077,0.607,0.0,0.001,0.0,0.28,0.212,363300.0,1586.0,1217.0,44141.0,47843.0,,,1805.0,474.0,430.0,1331.0,560.0,0.2382271468144044,0.3102493074792243,0.9071729957805909,0.3230653643876784,0.3561232156273478,0.7678571428571429,,,,,,,,,
906,2011,1821.0,0.379,0.621,30.7,0.079,0.657,0.0,0.0,0.0,0.214,0.161,346900.0,1757.0,1249.0,50167.0,54966.0,0.1365170702974558,0.1488828041719792,1802.0,598.0,362.0,1204.0,495.0,0.2008879023307436,0.2746947835738069,0.6053511705685619,0.3006644518272425,0.4966777408637873,0.7313131313131314,,,,,,,,,
906,2012,2163.0,0.4479999999999999,0.552,29.9,0.051,0.662,0.012,0.0,0.0,0.247,0.165,339300.0,1897.0,1333.0,47750.0,55427.0,-0.0481790818665656,0.0083870028745042,2127.0,600.0,359.0,1527.0,396.0,0.1687823225199811,0.1861777150916784,0.5983333333333334,0.235101506221349,0.3929273084479371,0.9065656565656566,,,,,,,,,
906,2013,2053.0,0.413,0.5870000000000001,31.5,0.063,0.6729999999999999,0.0139999999999999,0.0,0.0,0.204,0.142,335300.0,1939.0,1226.0,50640.0,66311.0,0.060523560209424,0.1963663918306962,1999.0,700.0,420.0,1299.0,282.0,0.2101050525262631,0.1410705352676338,0.6,0.3233256351039261,0.5388760585065435,1.4893617021276595,,,,,,,,,
906,2014,2099.0,0.441,0.5589999999999999,33.4,0.076,0.655,0.01,0.004,0.0,0.198,0.153,331800.0,1871.0,1130.0,40250.0,57336.0,-0.205173775671406,-0.1353470766539488,2038.0,739.0,428.0,1299.0,326.0,0.2100098135426889,0.1599607458292443,0.5791610284167794,0.3294842186297151,0.5688991531947653,1.312883435582822,,,,,,,,,
906,2015,2337.0,0.4539999999999999,0.546,33.0,0.114,0.623,0.009,0.004,0.0,0.203,0.215,315800.0,1772.0,1253.0,39489.0,56073.0,-0.0189068322981366,-0.0220280452071996,2258.0,788.0,467.0,1470.0,177.0,0.2068201948627103,0.0783879539415411,0.5926395939086294,0.3176870748299319,0.5360544217687074,2.638418079096045,,,,,,,,,
906,2016,2581.0,0.491,0.509,31.7,0.102,0.6659999999999999,0.016,0.0279999999999999,0.0,0.159,0.196,306300.0,1702.0,1316.0,40950.0,54595.0,0.0369976449137734,-0.0263584969593208,2444.0,678.0,472.0,1766.0,227.0,0.1931260229132569,0.0928805237315875,0.696165191740413,0.2672706681766704,0.3839184597961494,2.079295154185022,,,,,,,,,
906,2017,2442.0,0.511,0.489,32.1,0.121,0.6629999999999999,0.002,0.0559999999999999,0.0,0.141,0.204,337200.0,1660.0,1365.0,39750.0,53020.0,-0.0293040293040293,-0.0288487956772598,2267.0,738.0,480.0,1529.0,162.0,0.211733568592854,0.0714600794000882,0.6504065040650406,0.3139306736429038,0.4826684107259646,2.962962962962963,,,,,,,,,
906,2018,2599.0,0.56,0.44,32.1,0.115,0.674,0.002,0.054,0.0,0.142,0.181,334300.0,1570.0,1363.0,44000.0,57951.0,0.1069182389937107,0.0930026405130139,2416.0,781.0,485.0,1635.0,163.0,0.2007450331125828,0.0674668874172185,0.6209987195902689,0.2966360856269113,0.4776758409785933,2.975460122699386,,,,,,,,,
906,2019,2740.0,0.557,0.4429999999999999,32.1,0.105,0.674,0.002,0.061,0.0,0.142,0.181,372200.0,1700.0,1401.0,50117.0,64225.0,0.1390227272727272,0.1082638781039153,2554.0,941.0,561.0,1613.0,142.0,0.2196554424432263,0.0555990602975724,0.5961742826780021,0.3477991320520768,0.583384996900186,3.950704225352113,,,,,,,,,
906,2020,2627.0,0.5770000000000001,0.423,34.8,0.095,0.6759999999999999,0.002,0.054,0.0,0.109,0.133,455600.0,1836.0,1381.0,44667.0,66429.0,-0.1087455354470539,0.034316854807318,2434.0,867.0,434.0,1567.0,157.0,0.1783073130649137,0.0645028759244042,0.5005767012687428,0.2769623484365028,0.553286534779834,2.764331210191082,,,,,,,,,
906,2021,2446.0,0.5489999999999999,0.451,35.9,0.108,0.6659999999999999,0.0,0.006,0.0,0.089,0.125,551700.0,2153.0,1543.0,45526.0,73053.0,0.0192311997671659,0.0997154857065438,2322.0,861.0,303.0,1461.0,140.0,0.1304909560723514,0.0602928509905254,0.3519163763066202,0.2073921971252566,0.5893223819301848,2.164285714285714,,,,,,,,,
