,year,Median income (dollars),Mean income (dollars),median_income_difference,mean_income_difference,census_tract,Total population in occupied housing units:,Owner_occupied,Owner_occupied_Moved in 1999 or earlier,Renter_occupied,Renter_occupied_Moved in 1999 or earlier,percent_owners,percent_renters,percent_old_owners,percent_old_renters,renters_owners_ratio,old_renters_owners_ratio
387,2018,35833.0,51857.0,-0.0856596070426129,-0.0083186720722098,803.0,2067.0,489.0,170.0,1578.0,147.0,0.2365747460087083,0.7634252539912917,0.3476482617586912,0.1077313054499366,0.3098859315589353,1.1564625850340136
388,2017,39190.0,52292.0,0.2392094861660079,0.0248309652131308,803.0,2321.0,461.0,92.0,1860.0,128.0,0.1986212839293408,0.8013787160706592,0.1995661605206073,0.0494623655913978,0.2478494623655914,0.71875
389,2016,31625.0,51025.0,0.1144196208330396,0.0960390084632899,803.0,2054.0,272.0,87.0,1782.0,138.0,0.1324245374878286,0.8675754625121713,0.3198529411764705,0.0488215488215488,0.1526374859708193,0.6304347826086957
390,2015,28378.0,46554.0,0.2707325810496149,0.0754481611532064,803.0,2049.0,263.0,71.0,1786.0,141.0,0.1283552952659834,0.8716447047340166,0.2699619771863117,0.0397536394176931,0.1472564389697648,0.5035460992907801
391,2014,22332.0,43288.0,0.0356629411491907,0.1504810503375325,803.0,2027.0,205.0,51.0,1822.0,218.0,0.1011346817957572,0.8988653182042428,0.248780487804878,0.0279912184412733,0.1125137211855104,0.2339449541284403
392,2013,21563.0,37626.0,0.2086205930160865,-0.0996626067813644,803.0,1826.0,239.0,98.0,1587.0,185.0,0.1308871851040525,0.8691128148959474,0.4100418410041841,0.0617517328292375,0.1505986137366099,0.5297297297297298
393,2012,17841.0,41791.0,-0.2347844735149045,0.529181455596619,803.0,1656.0,328.0,119.0,1328.0,189.0,0.1980676328502415,0.8019323671497585,0.3628048780487805,0.0896084337349397,0.2469879518072289,0.6296296296296297
394,2011,23315.0,27329.0,,,803.0,1699.0,255.0,77.0,1444.0,366.0,0.150088287227781,0.849911712772219,0.3019607843137254,0.0533240997229916,0.1765927977839335,0.2103825136612022
395,2010,,,,,803.0,1648.0,250.0,118.0,1398.0,436.0,0.1516990291262135,0.8483009708737864,0.472,0.0844062947067239,0.1788268955650929,0.2706422018348624
396,2021,22212.0,35611.0,0.0452705882352941,-0.0118211837833337,804.01,2728.0,122.0,0.0,2606.0,285.0,0.0447214076246334,0.9552785923753666,0.0,0.0,0.0468150422102839,0.0
397,2020,21250.0,36037.0,0.1423502849156004,-0.2135093845482322,804.01,2868.0,161.0,0.0,2707.0,311.0,0.056136680613668,0.943863319386332,0.0,0.0,0.0594754340598448,0.0
398,2019,18602.0,45820.0,-0.0308429717620089,-0.0476982230073781,804.01,2998.0,289.0,39.0,2709.0,335.0,0.0963975983989326,0.9036024016010674,0.1349480968858131,0.0143964562569213,0.1066814322628276,0.1164179104477611
399,2018,19194.0,48115.0,-0.0112301669070677,0.0163065289483133,804.01,,,,,,,,,,,
400,2017,19412.0,47343.0,-0.3746536949938792,-0.03654938032927,804.01,3050.0,431.0,88.0,2619.0,283.0,0.141311475409836,0.858688524590164,0.2041763341067285,0.0336006109201985,0.1645666284841542,0.3109540636042402
401,2016,31042.0,49139.0,0.3013331097509851,0.065783195245738,804.01,3087.0,467.0,69.0,2620.0,315.0,0.1512795594428247,0.8487204405571752,0.1477516059957173,0.0263358778625954,0.1782442748091603,0.219047619047619
402,2015,23854.0,46106.0,0.2532310602080487,0.2593482833028325,804.01,2955.0,387.0,58.0,2568.0,386.0,0.1309644670050761,0.8690355329949239,0.1498708010335917,0.0225856697819314,0.1507009345794392,0.1502590673575129
403,2014,19034.0,36611.0,0.0456518156347854,0.1396774996887062,804.01,2796.0,263.0,11.0,2533.0,383.0,0.0940629470672389,0.905937052932761,0.0418250950570342,0.0043426766679826,0.1038294512435846,0.0287206266318537
404,2013,18203.0,32124.0,0.1167484662576687,0.0895770443984669,804.01,2496.0,202.0,14.0,2294.0,436.0,0.0809294871794871,0.9190705128205128,0.0693069306930693,0.006102877070619,0.088055797733217,0.0321100917431192
405,2012,16300.0,29483.0,0.2122564331399672,0.1544756832954812,804.01,2465.0,279.0,8.0,2186.0,657.0,0.1131845841784989,0.886815415821501,0.028673835125448,0.0036596523330283,0.1276303751143641,0.0121765601217656
406,2011,13446.0,25538.0,-0.1079413520865123,0.006423645320197,804.01,2332.0,230.0,20.0,2102.0,727.0,0.0986277873070325,0.9013722126929674,0.0869565217391304,0.0095147478591817,0.1094196003805899,0.0275103163686382
407,2010,15073.0,25375.0,,,804.01,2415.0,286.0,11.0,2129.0,677.0,0.1184265010351966,0.8815734989648033,0.0384615384615384,0.005166744950681,0.1343353687177078,0.0162481536189069
408,2021,39625.0,48267.0,0.2587357052096569,0.1844081272084805,805.0,3583.0,89.0,0.0,3494.0,309.0,0.0248395199553446,0.9751604800446552,0.0,0.0,0.0254722381224957,0.0
409,2020,31480.0,40752.0,0.0476919492794621,0.021506993532862,805.0,3448.0,62.0,0.0,3386.0,366.0,0.0179814385150812,0.9820185614849188,0.0,0.0,0.0183106910809214,0.0
410,2019,30047.0,39894.0,0.3354222222222222,0.1947888589398023,805.0,3593.0,114.0,31.0,3479.0,459.0,0.0317283607013637,0.9682716392986362,0.2719298245614035,0.0089106064961195,0.0327680367921816,0.0675381263616557
411,2018,22500.0,33390.0,-0.0492288189309106,-0.0379185155304558,805.0,3205.0,139.0,41.0,3066.0,491.0,0.0433697347893915,0.9566302652106085,0.2949640287769784,0.0133724722765818,0.0453359425962165,0.0835030549898167
412,2017,23665.0,34706.0,0.0203069759420539,-0.0528613923532461,805.0,3116.0,187.0,43.0,2929.0,552.0,0.0600128369704749,0.939987163029525,0.2299465240641711,0.0146807784226698,0.0638443154660293,0.0778985507246376
413,2016,23194.0,36643.0,0.0208177456978125,0.1437712644754502,805.0,3189.0,147.0,54.0,3042.0,557.0,0.0460959548447789,0.9539040451552212,0.3673469387755102,0.0177514792899408,0.0483234714003944,0.096947935368043
414,2015,22721.0,32037.0,0.1765832944953653,0.115455589986421,805.0,3280.0,148.0,78.0,3132.0,666.0,0.0451219512195121,0.9548780487804878,0.527027027027027,0.0249042145593869,0.0472541507024265,0.1171171171171171
415,2014,19311.0,28721.0,0.0715831529881804,0.0740034402812055,805.0,3068.0,103.0,34.0,2965.0,557.0,0.0335723598435462,0.9664276401564538,0.3300970873786408,0.0114671163575042,0.0347386172006745,0.0610412926391382
416,2013,18021.0,26742.0,-0.0917292475177662,-0.1198367508146002,805.0,3163.0,82.0,30.0,3081.0,471.0,0.0259247549794498,0.97407524502055,0.3658536585365853,0.0097370983446932,0.0266147354754949,0.0636942675159235
417,2012,19841.0,30383.0,0.2296108081308874,0.2419981196092057,805.0,2623.0,46.0,25.0,2577.0,464.0,0.0175371711780404,0.9824628288219596,0.5434782608695652,0.0097012029491656,0.0178502134264648,0.0538793103448275
418,2011,16136.0,24463.0,0.0423099282992054,-0.0284749801429706,805.0,3061.0,134.0,134.0,2927.0,511.0,0.0437765436131983,0.9562234563868016,1.0,0.0457806627946703,0.0457806627946703,0.2622309197651663
419,2010,15481.0,25180.0,,,805.0,2744.0,166.0,166.0,2578.0,613.0,0.0604956268221574,0.9395043731778424,1.0,0.0643910007757952,0.0643910007757952,0.2707993474714519
420,2021,14590.0,38663.0,0.023500526131182,0.112476261725269,806.01,1807.0,355.0,28.0,1452.0,210.0,0.1964582180409518,0.8035417819590481,0.0788732394366197,0.0192837465564738,0.2444903581267217,0.1333333333333333
421,2020,14255.0,34754.0,-0.1897806070251222,0.0561278755280031,806.01,1898.0,324.0,28.0,1574.0,382.0,0.1707060063224446,0.8292939936775553,0.0864197530864197,0.0177890724269377,0.2058449809402795,0.0732984293193717
422,2019,17594.0,32907.0,0.1204228491371075,0.1090627211755586,806.01,1865.0,312.0,21.0,1553.0,403.0,0.1672922252010724,0.8327077747989277,0.0673076923076923,0.013522215067611,0.2009014810045074,0.0521091811414392
423,2018,15703.0,29671.0,-0.0242947682366099,-0.0239160471083623,806.01,1926.0,209.0,12.0,1717.0,444.0,0.1085150571131879,0.891484942886812,0.0574162679425837,0.0069889341875364,0.1217239370995923,0.027027027027027
424,2017,16094.0,30398.0,-0.0096,0.0745899321266968,806.01,2022.0,193.0,14.0,1829.0,408.0,0.0954500494559841,0.904549950544016,0.0725388601036269,0.007654455986878,0.1055221432476763,0.034313725490196
425,2016,16250.0,28288.0,-0.0380061567605967,-0.021548891425409,806.01,2048.0,147.0,7.0,1901.0,312.0,0.07177734375,0.92822265625,0.0476190476190476,0.0036822724881641,0.0773277222514466,0.0224358974358974
426,2015,16892.0,28911.0,0.0035646387832699,0.0316882560753666,806.01,2132.0,138.0,21.0,1994.0,286.0,0.0647279549718574,0.9352720450281424,0.1521739130434782,0.010531594784353,0.0692076228686058,0.0734265734265734
427,2014,16832.0,28023.0,-0.2810524517341534,-0.1501486019287923,806.01,2079.0,71.0,15.0,2008.0,270.0,0.0341510341510341,0.9658489658489658,0.2112676056338028,0.0074701195219123,0.0353585657370517,0.0555555555555555
428,2013,23412.0,32974.0,0.0541672295015534,-0.0116299982015466,806.01,2133.0,224.0,11.0,1909.0,238.0,0.1050164088138771,0.8949835911861228,0.0491071428571428,0.0057621791513881,0.1173389209009952,0.0462184873949579
429,2012,22209.0,33362.0,0.0367379329661096,0.0059096665259603,806.01,2222.0,220.0,12.0,2002.0,291.0,0.099009900990099,0.900990099009901,0.0545454545454545,0.0059940059940059,0.1098901098901098,0.0412371134020618
430,2011,21422.0,33166.0,0.1336190929777213,-0.0109444427877016,806.01,2286.0,203.0,7.0,2083.0,439.0,0.0888013998250218,0.911198600174978,0.0344827586206896,0.0033605376860297,0.0974555928948631,0.0159453302961275
431,2010,18897.0,33533.0,,,806.01,2349.0,167.0,10.0,2182.0,501.0,0.0710940825883354,0.9289059174116644,0.059880239520958,0.0045829514207149,0.0765352887259395,0.0199600798403193
432,2021,25308.0,40952.0,,0.8441862559668558,813.02,2687.0,151.0,0.0,2536.0,310.0,0.0561965016747301,0.9438034983252698,0.0,0.0,0.0595425867507886,0.0
433,2020,,22206.0,,-0.4483666625263942,813.02,2210.0,114.0,0.0,2096.0,158.0,0.0515837104072398,0.94841628959276,0.0,0.0,0.0543893129770992,0.0
434,2019,16226.0,40255.0,-0.0987057712603454,0.1637756577045389,813.02,,,,,,,,,,,
435,2018,18003.0,34590.0,0.0176936122102882,-0.0762204892639675,813.02,,,,,,,,,,,
436,2017,17690.0,37444.0,-0.0320109439124487,-0.0570162183942782,813.02,,,,,,,,,,,
437,2016,18275.0,39708.0,-0.1261834178062542,0.0142528735632183,813.02,,,,,,,,,,,
438,2015,20914.0,39150.0,-0.0332809466580382,0.0355499127122678,813.02,,,,,,,,,,,
439,2014,21634.0,37806.0,-0.0002310642820832,0.0448264426265752,813.02,,,,,,,,,,,
440,2013,21639.0,36184.0,0.0485535688326791,0.0406672418751797,813.02,,,,,,,,,,,
441,2012,20637.0,34770.0,0.0114193295432268,0.0783401563081503,813.02,,,,,,,,,,,
442,2011,20404.0,32244.0,,,813.02,,,,,,,,,,,
443,2010,,,,,813.02,,,,,,,,,,,
444,2021,59464.0,105162.0,0.1999354265881023,0.1534082807787222,814.0,3241.0,1257.0,660.0,1984.0,108.0,0.3878432582536254,0.6121567417463746,0.5250596658711217,0.3326612903225806,0.6335685483870968,6.111111111111111
445,2020,49556.0,91175.0,-0.1136310790749253,0.1627684538080906,814.0,2978.0,1267.0,585.0,1711.0,45.0,0.4254533243787777,0.5745466756212223,0.4617205998421468,0.3419053185271771,0.7405026300409118,13.0
446,2019,55909.0,78412.0,0.1748303179306142,0.0921043468571985,814.0,2905.0,1231.0,496.0,1674.0,145.0,0.4237521514629948,0.5762478485370052,0.4029244516653127,0.2962962962962963,0.7353643966547192,3.420689655172414
447,2018,47589.0,71799.0,0.2509265830770444,0.2166847420863553,814.0,2921.0,1045.0,358.0,1876.0,233.0,0.3577541937692571,0.6422458062307429,0.3425837320574162,0.1908315565031983,0.5570362473347548,1.536480686695279
448,2017,38043.0,59012.0,0.1154015304776145,0.1031723776942777,814.0,2900.0,832.0,278.0,2068.0,230.0,0.2868965517241379,0.713103448275862,0.3341346153846153,0.1344294003868472,0.402321083172147,1.208695652173913
449,2016,34107.0,53493.0,-0.1990841845720324,-0.088767375306623,814.0,2734.0,727.0,238.0,2007.0,241.0,0.2659107534747622,0.7340892465252378,0.327372764786795,0.1185849526656701,0.3622321873442949,0.9875518672199172
450,2015,42585.0,58704.0,-0.0252472074711591,-0.1044393592677345,814.0,2842.0,695.0,269.0,2147.0,331.0,0.2445460942997888,0.7554539057002111,0.3870503597122302,0.1252911038658593,0.3237074988355845,0.8126888217522659
451,2014,43688.0,65550.0,-0.0064812498578673,-0.0240597921567459,814.0,2898.0,855.0,380.0,2043.0,333.0,0.2950310559006211,0.7049689440993789,0.4444444444444444,0.1860009789525208,0.4185022026431718,1.1411411411411412
452,2013,43973.0,67166.0,-0.0436078124320327,-0.107131937520771,814.0,2916.0,800.0,503.0,2116.0,309.0,0.2743484224965706,0.7256515775034293,0.62875,0.2377126654064272,0.3780718336483932,1.627831715210356
453,2012,45978.0,75225.0,-0.0200558409173256,-0.0365897389923413,814.0,2680.0,821.0,492.0,1859.0,304.0,0.3063432835820895,0.6936567164179105,0.5992691839220463,0.2646584185045723,0.4416352877891339,1.618421052631579
454,2011,46919.0,78082.0,,,814.0,2750.0,1083.0,599.0,1667.0,333.0,0.3938181818181818,0.6061818181818182,0.5530932594644506,0.3593281343731254,0.6496700659868027,1.7987987987987988
455,2010,,,,,814.0,2943.0,1327.0,742.0,1616.0,302.0,0.4509004417261298,0.5490995582738702,0.5591559909570459,0.4591584158415842,0.8211633663366337,2.456953642384106
456,2021,63144.0,70123.0,0.3112657044958987,0.0796791279177187,815.0,2827.0,1011.0,555.0,1816.0,301.0,0.3576229218252564,0.6423770781747435,0.5489614243323442,0.3056167400881057,0.5567180616740088,1.8438538205980064
457,2020,48155.0,64948.0,0.320617595436595,0.1309465765828515,815.0,2908.0,1256.0,628.0,1652.0,256.0,0.4319119669876203,0.5680880330123796,0.5,0.3801452784503632,0.7602905569007264,2.453125
458,2019,36464.0,57428.0,0.0663859156577177,0.0097053238624375,815.0,2754.0,1019.0,440.0,1735.0,294.0,0.3700072621641249,0.6299927378358751,0.4317958783120706,0.2536023054755043,0.5873198847262248,1.4965986394557824
459,2018,34194.0,56876.0,0.0695652173913043,0.0181701007858792,815.0,2566.0,829.0,319.0,1737.0,305.0,0.3230709275136399,0.6769290724863601,0.3848009650180941,0.183649971214738,0.4772596430627518,1.0459016393442624
460,2017,31970.0,55861.0,-0.0587923572879559,0.0544586227725762,815.0,2408.0,840.0,367.0,1568.0,165.0,0.3488372093023256,0.6511627906976745,0.4369047619047619,0.2340561224489795,0.5357142857142857,2.224242424242424
461,2016,33967.0,52976.0,-0.0041047292344679,-0.0242572707347171,815.0,2197.0,657.0,169.0,1540.0,196.0,0.299044151115157,0.700955848884843,0.2572298325722983,0.1097402597402597,0.4266233766233766,0.8622448979591837
462,2015,34107.0,54293.0,0.0486717500922395,0.0298954796365498,815.0,2139.0,599.0,212.0,1540.0,201.0,0.2800374006545114,0.7199625993454886,0.353923205342237,0.1376623376623376,0.3889610389610389,1.054726368159204
463,2014,32524.0,52717.0,0.047741769215901,0.1405668541756815,815.0,2144.0,501.0,119.0,1643.0,294.0,0.2336753731343283,0.7663246268656716,0.2375249500998004,0.0724284844796104,0.3049300060864273,0.4047619047619047
464,2013,31042.0,46220.0,-0.0234065311772478,0.0919485919485919,815.0,2068.0,659.0,174.0,1409.0,260.0,0.3186653771760154,0.6813346228239845,0.2640364188163884,0.1234918381831085,0.467707594038325,0.6692307692307692
465,2012,31786.0,42328.0,0.1593536856694751,0.0287019709820886,815.0,2000.0,644.0,165.0,1356.0,246.0,0.322,0.678,0.2562111801242236,0.1216814159292035,0.4749262536873156,0.6707317073170732
466,2011,27417.0,41147.0,-0.3955288048151332,-0.1515382711976245,815.0,1949.0,588.0,192.0,1361.0,385.0,0.3016931759876859,0.698306824012314,0.3265306122448979,0.1410727406318883,0.432035268185158,0.4987012987012987
467,2010,45357.0,48496.0,,,815.0,1994.0,588.0,234.0,1406.0,357.0,0.2948846539618857,0.7051153460381143,0.3979591836734694,0.166429587482219,0.4182076813655761,0.6554621848739496
468,2021,30349.0,50354.0,0.0453637365665472,0.1709687921492023,817.0,4341.0,1133.0,316.0,3208.0,633.0,0.2609997696383321,0.7390002303616678,0.2789055604589585,0.098503740648379,0.3531795511221945,0.4992101105845181
469,2020,29032.0,43002.0,-0.0979088338563838,-0.1759069393074107,817.0,4189.0,1147.0,373.0,3042.0,909.0,0.2738123657197421,0.7261876342802578,0.3251961639058413,0.1226166995397764,0.3770545693622616,0.4103410341034103
470,2019,32183.0,52181.0,-0.1277137823553327,-0.1358043093025951,817.0,3941.0,901.0,286.0,3040.0,863.0,0.228622177112408,0.7713778228875919,0.3174250832408435,0.094078947368421,0.2963815789473684,0.3314020857473928
471,2018,36895.0,60381.0,0.0184111736778182,0.1680917743557997,817.0,4101.0,1120.0,449.0,2981.0,727.0,0.2731041209461107,0.7268958790538893,0.4008928571428571,0.150620597115062,0.3757128480375712,0.6176066024759285
472,2017,36228.0,51692.0,0.1853548408206,0.100134079639049,817.0,3833.0,1065.0,563.0,2768.0,688.0,0.2778502478476389,0.7221497521523611,0.5286384976525822,0.2033959537572254,0.3847543352601156,0.8183139534883721
473,2016,30563.0,46987.0,-0.0083065641325156,0.0236596152589268,817.0,3356.0,751.0,519.0,2605.0,676.0,0.2237783075089392,0.7762216924910608,0.6910785619174434,0.1992322456813819,0.2882917466410749,0.7677514792899408
474,2015,30819.0,45901.0,0.109115773563177,0.0070646569692182,817.0,3291.0,837.0,544.0,2454.0,655.0,0.2543299908842297,0.7456700091157703,0.6499402628434886,0.2216788916055419,0.3410757946210269,0.8305343511450382
475,2014,27787.0,45579.0,0.2843540559278946,0.1441948035647044,817.0,3392.0,793.0,543.0,2599.0,623.0,0.2337853773584905,0.7662146226415094,0.6847414880201765,0.2089265101962293,0.3051173528280108,0.8715890850722311
476,2013,21635.0,39835.0,-0.0572984749455337,-0.0227417692949315,817.0,3232.0,551.0,340.0,2681.0,820.0,0.1704826732673267,0.8295173267326733,0.617059891107078,0.1268183513614323,0.2055203282357329,0.4146341463414634
477,2012,22950.0,40762.0,-0.3551378234847846,-0.1668472151251916,817.0,3410.0,821.0,432.0,2589.0,804.0,0.2407624633431085,0.7592375366568915,0.5261875761266748,0.1668597914252607,0.317110853611433,0.5373134328358209
478,2011,35589.0,48925.0,-0.0053659763561666,-0.0252430666241632,817.0,3667.0,889.0,516.0,2778.0,778.0,0.2424325061358058,0.7575674938641942,0.5804274465691789,0.1857451403887689,0.3200143988480921,0.6632390745501285
479,2010,35781.0,50192.0,,,817.0,3446.0,1066.0,599.0,2380.0,582.0,0.3093441671503192,0.6906558328496808,0.5619136960600375,0.2516806722689075,0.4478991596638655,1.029209621993127
480,2021,33646.0,49022.0,0.076672,-0.0218683905981882,818.0,3117.0,1625.0,545.0,1492.0,47.0,0.5213346166185435,0.4786653833814565,0.3353846153846154,0.3652815013404826,1.089142091152815,11.595744680851064
481,2020,31250.0,50118.0,0.0156986381512659,0.1004061916785596,818.0,3122.0,1584.0,613.0,1538.0,90.0,0.507367072389494,0.4926329276105061,0.3869949494949495,0.3985695708712614,1.0299089726918076,6.811111111111111
482,2019,30767.0,45545.0,0.0020844868579617,-0.041642117666863,818.0,3289.0,1339.0,446.0,1950.0,156.0,0.4071146245059288,0.5928853754940712,0.3330843913368185,0.2287179487179487,0.6866666666666666,2.858974358974359
483,2018,30703.0,47524.0,0.0293003453015521,0.0273460299617371,818.0,3478.0,1175.0,430.0,2303.0,117.0,0.3378378378378378,0.6621621621621622,0.3659574468085106,0.1867129830655666,0.5102040816326531,3.675213675213675
484,2017,29829.0,46259.0,-0.149783377037966,0.0284805905109164,818.0,3525.0,910.0,372.0,2615.0,223.0,0.2581560283687943,0.7418439716312056,0.4087912087912088,0.1422562141491395,0.3479923518164436,1.6681614349775784
485,2016,35084.0,44978.0,0.348762109795479,0.2497707632887826,818.0,3728.0,1236.0,558.0,2492.0,229.0,0.3315450643776824,0.6684549356223176,0.4514563106796116,0.2239165329052969,0.4959871589085072,2.436681222707424
486,2015,26012.0,35989.0,0.0061890762803651,-0.0037371276713542,818.0,3583.0,1125.0,550.0,2458.0,366.0,0.3139826960647502,0.6860173039352498,0.4888888888888889,0.2237591537835638,0.4576891781936534,1.5027322404371584
487,2014,25852.0,36124.0,-0.048229143656579,-0.116254036598493,818.0,3191.0,932.0,647.0,2259.0,210.0,0.2920714509558132,0.7079285490441868,0.694206008583691,0.2864099158919876,0.4125719344842851,3.080952380952381
488,2013,27162.0,40876.0,-0.334411526869073,-0.1013498658928021,818.0,3224.0,1084.0,595.0,2140.0,282.0,0.3362282878411911,0.6637717121588089,0.5488929889298892,0.2780373831775701,0.5065420560747663,2.1099290780141846
489,2012,40809.0,45486.0,-0.0159629620698801,-0.0107438016528925,818.0,3137.0,1166.0,683.0,1971.0,254.0,0.3716927000318776,0.6283072999681224,0.5857632933104632,0.3465246067985794,0.5915778792491121,2.688976377952756
490,2011,41471.0,45980.0,-0.0784222222222222,-0.0760760358477675,818.0,2793.0,1144.0,685.0,1649.0,228.0,0.4095954171142141,0.5904045828857859,0.5987762237762237,0.4154032747119466,0.6937537901758641,3.004385964912281
491,2010,45000.0,49766.0,,,818.0,2793.0,1329.0,800.0,1464.0,308.0,0.4758324382384533,0.5241675617615468,0.6019563581640331,0.546448087431694,0.9077868852459016,2.5974025974025974
492,2021,60183.0,105860.0,0.2169736921925869,0.0907329940033383,819.0,3299.0,811.0,585.0,2488.0,93.0,0.2458320703243407,0.7541679296756593,0.7213316892725031,0.235128617363344,0.3259646302250804,6.290322580645161
493,2020,49453.0,97054.0,0.782411245269418,0.9012302146998904,819.0,3355.0,842.0,632.0,2513.0,331.0,0.2509687034277198,0.7490312965722802,0.7505938242280285,0.2514922403501791,0.3350576999602069,1.9093655589123868
494,2019,27745.0,51048.0,0.2632034237843744,0.3101996817411837,819.0,3673.0,541.0,242.0,3132.0,422.0,0.1472910427443506,0.8527089572556493,0.4473197781885397,0.0772669220945083,0.1727330779054917,0.5734597156398105
495,2018,21964.0,38962.0,-0.0752,0.0088816385716875,819.0,3462.0,636.0,235.0,2826.0,491.0,0.1837088388214904,0.8162911611785095,0.3694968553459119,0.0831564048124557,0.2250530785562632,0.4786150712830957
496,2017,23750.0,38619.0,0.1391980046047582,0.0216126130892545,819.0,3517.0,660.0,265.0,2857.0,516.0,0.1876599374466875,0.8123400625533125,0.4015151515151515,0.0927546377318866,0.2310115505775288,0.5135658914728682
497,2016,20848.0,37802.0,-0.0345466333240715,-0.0056815192803408,819.0,3321.0,634.0,282.0,2687.0,492.0,0.1909063535079795,0.8090936464920204,0.444794952681388,0.1049497580945292,0.2359508745813174,0.573170731707317
498,2015,21594.0,38018.0,-0.3030821365176698,-0.1681144832717008,819.0,3489.0,822.0,133.0,2667.0,339.0,0.235597592433362,0.764402407566638,0.1618004866180048,0.0498687664041994,0.3082114735658042,0.3923303834808259
499,2014,30985.0,45701.0,-0.0135621279169717,0.0782097862501769,819.0,3122.0,559.0,323.0,2563.0,397.0,0.1790518898142216,0.8209481101857784,0.5778175313059034,0.1260241904018728,0.2181037846273897,0.8136020151133502
500,2013,31411.0,42386.0,-0.1134849853240009,-0.0269289928602585,819.0,3197.0,735.0,514.0,2462.0,351.0,0.2299030340944635,0.7700969659055364,0.6993197278911565,0.2087733549959382,0.2985377741673436,1.4643874643874644
501,2012,35432.0,43559.0,-0.0424818938493135,-0.0807816489754574,819.0,2873.0,741.0,489.0,2132.0,405.0,0.2579185520361991,0.7420814479638009,0.659919028340081,0.2293621013133208,0.3475609756097561,1.2074074074074077
502,2011,37004.0,47387.0,-0.1561808770209563,-0.0986094995339636,819.0,2507.0,796.0,632.0,1711.0,461.0,0.3175109692859992,0.6824890307140008,0.7939698492462312,0.36937463471654,0.4652250146113384,1.3709327548806942
503,2010,43853.0,52571.0,,,819.0,2357.0,777.0,682.0,1580.0,535.0,0.3296563428086551,0.6703436571913449,0.8777348777348777,0.4316455696202532,0.4917721518987342,1.2747663551401869
504,2021,69041.0,91104.0,0.0561734155333567,0.0451421950464041,820.0,3605.0,1569.0,859.0,2036.0,142.0,0.4352288488210818,0.5647711511789182,0.5474824729126833,0.4219056974459725,0.7706286836935167,6.049295774647887
505,2020,65369.0,87169.0,0.5174919330501195,0.3860550166958181,820.0,3708.0,1848.0,975.0,1860.0,284.0,0.4983818770226537,0.5016181229773463,0.5275974025974026,0.5241935483870968,0.9935483870967742,3.433098591549296
506,2019,43077.0,62890.0,0.0626850207223209,-0.0178041543026706,820.0,3421.0,1369.0,556.0,2052.0,265.0,0.400175387313651,0.599824612686349,0.406135865595325,0.2709551656920078,0.6671539961013645,2.09811320754717
507,2018,40536.0,64030.0,0.1239082818088557,0.1159523851020443,820.0,3409.0,1598.0,694.0,1811.0,182.0,0.4687591669111176,0.5312408330888824,0.4342928660826032,0.383213694091662,0.8823854224185533,3.813186813186813
508,2017,36067.0,57377.0,-0.0168461223933487,0.0971165245324869,820.0,2907.0,1307.0,695.0,1600.0,253.0,0.4496044031647747,0.5503955968352253,0.531752104055088,0.434375,0.816875,2.7470355731225298
509,2016,36685.0,52298.0,0.377323071146987,0.1185780895752235,820.0,2825.0,1186.0,567.0,1639.0,559.0,0.4198230088495575,0.5801769911504425,0.4780775716694772,0.3459426479560707,0.7236119585112873,1.0143112701252237
510,2015,26635.0,46754.0,0.0136626579388034,-0.0207355898123324,820.0,2715.0,905.0,560.0,1810.0,570.0,0.3333333333333333,0.6666666666666666,0.6187845303867403,0.3093922651933701,0.5,0.9824561403508772
511,2014,26276.0,47744.0,-0.2842472283511754,-0.1053647385088163,820.0,2709.0,912.0,661.0,1797.0,632.0,0.3366555924695459,0.6633444075304541,0.7247807017543859,0.3678352810239287,0.5075125208681135,1.0458860759493671
512,2013,36711.0,53367.0,-0.1536368876080691,-0.1026382606648618,820.0,2827.0,911.0,678.0,1916.0,721.0,0.3222497347010966,0.6777502652989035,0.7442371020856202,0.3538622129436325,0.4754697286012526,0.9403606102635228
513,2012,43375.0,59471.0,0.3085254012308435,0.0515790218198535,820.0,2855.0,871.0,748.0,1984.0,727.0,0.3050788091068301,0.6949211908931698,0.8587830080367393,0.377016129032258,0.4390120967741935,1.0288858321870702
514,2011,33148.0,56554.0,-0.1948897308850675,0.0642654171136077,820.0,2692.0,1058.0,816.0,1634.0,428.0,0.3930163447251114,0.6069836552748885,0.7712665406427222,0.4993880048959608,0.6474908200734394,1.9065420560747663
515,2010,41172.0,53139.0,,,820.0,2542.0,954.0,667.0,1588.0,399.0,0.3752950432730134,0.6247049567269867,0.69916142557652,0.4200251889168765,0.6007556675062973,1.6716791979949874
516,2021,26547.0,57732.0,0.0803320717861067,0.0888310512617404,821.0,5749.0,1329.0,545.0,4420.0,674.0,0.2311706383718907,0.7688293616281092,0.4100827689992475,0.1233031674208144,0.3006787330316742,0.8086053412462908
517,2020,24573.0,53022.0,-0.0219701492537313,-0.0457146970951369,821.0,5403.0,1213.0,487.0,4190.0,555.0,0.2245049046825837,0.7754950953174162,0.4014839241549876,0.1162291169451074,0.2894988066825775,0.8774774774774775
518,2019,25125.0,55562.0,0.2324634553124693,0.1172058793959745,821.0,5981.0,1039.0,619.0,4942.0,729.0,0.1737167697709413,0.8262832302290587,0.5957651588065448,0.1252529340348037,0.2102387697288547,0.8491083676268861
