tract,year,total_population,male,female,median_age,race_white,race_black,race_ai_alaskan,race_asian,race_hawaiian,race_other,race_hispanic,median_value,median_monthly_mort,median_monthly_rent
1101.03,2012,5896,0.457,0.543,30.7,0.507,0.23,0.048,0.068,0,0.116,0.281,337300,2093,1179
1101.03,2013,5857,0.453,0.547,32,0.498,0.191,0.044,0.111,0,0.1,0.239,343900,2061,1252
1101.03,2014,6227,0.429,0.571,32,0.519,0.225,0.026,0.103,0,0.092,0.279,336700,2107,1190
1101.03,2015,6557,0.463,0.537,32.3,0.517,0.252,0,0.081,0,0.111,0.289,335200,1997,1262
1101.03,2016,6547,0.451,0.549,33.2,0.56,0.23,0,0.069,0,0.098,0.256,382000,2179,1385
1101.03,2017,6303,0.41,0.59,34,0.566,0.242,0,0.067,0,0.078,0.214,443500,2345,1368
1101.03,2018,6667,0.431,0.569,35.1,0.589,0.273,0,0.037,0,0.071,0.224,486000,2593,1461
1101.03,2019,6812,0.46,0.54,35.4,0.554,0.32,0,0.035,0,0.063,0.192,574100,2806,1665
1101.03,2020,2934,0.428,0.572,32.4,0.706,0.214,0,0.04,0,0,0.049,550600,2540,2304
1101.03,2021,2539,0.423,0.577,32.3,0.709,0.193,0,0.038,0,0.023,0.074,556000,2260,2181
1201.04,2010,1945,0.409,0.591,32.6,0.641,0.119,0,0.129,0,0.07,0.128,318700,1718,1346
1201.04,2011,1845,0.393,0.607,31.7,0.679,0.077,0,0.098,0,0.102,0.188,338400,2015,1355
1201.04,2012,1973,0.358,0.642,31.7,0.721,0.077,0,0.044,0,0.084,0.211,350400,2066,1370
1201.04,2013,2150,0.352,0.648,31.5,0.716,0.119,0,0.045,0,0.066,0.244,365600,2134,1366
1201.04,2014,2171,0.372,0.628,31.9,0.741,0.084,0,0.049,0,0.053,0.235,392100,1827,1459
1201.04,2015,2273,0.387,0.613,31.8,0.768,0.072,0,0.048,0,0.053,0.226,379800,2056,1523
1201.04,2016,2295,0.402,0.598,32.8,0.775,0.077,0,0.044,0,0.036,0.195,390300,2211,1683
1201.04,2017,2303,0.417,0.583,33.4,0.776,0.107,0,0.023,0,0.041,0.155,408700,2607,1780
1201.04,2018,2210,0.417,0.583,36.3,0.79,0.082,0,0.025,0,0.047,0.103,456300,2429,1783
1201.04,2019,2335,0.43,0.57,35.6,0.766,0.107,0,0.04,0,0.057,0.099,503300,2783,1850
1201.04,2020,2429,0.457,0.543,37.8,0.757,0.089,0,0.023,0,0.103,0.157,583900,2505,1832
1201.04,2021,2443,0.472,0.528,34.7,0.708,0.071,0,0.027,0,0.115,0.201,587900,2345,2114
1202.01,2010,3920,0.524,0.476,30.9,0.671,0.162,0.005,0.035,0,0.114,0.223,342000,2189,1363
1202.01,2011,3640,0.526,0.474,33.5,0.666,0.179,0.005,0.033,0,0.101,0.226,349500,2317,1403
1202.01,2012,3837,0.455,0.545,32.6,0.636,0.167,0.003,0.03,0,0.145,0.3,353700,2340,1366
1202.01,2013,3807,0.481,0.519,33.3,0.657,0.154,0,0.024,0,0.135,0.296,333200,2269,1305
1202.01,2014,4072,0.49,0.51,33.3,0.65,0.114,0.01,0.027,0,0.158,0.333,342000,2237,1235
1202.01,2015,3679,0.463,0.537,33,0.71,0.095,0.01,0.009,0,0.125,0.348,347100,2147,896
1202.01,2016,3638,0.477,0.523,33.2,0.707,0.083,0.011,0.009,0,0.142,0.363,363400,1984,1046
1202.01,2017,3777,0.533,0.467,34,0.698,0.099,0.014,0.017,0,0.126,0.331,383600,1958,1044
1202.01,2018,3919,0.519,0.481,33.9,0.685,0.116,0.014,0.038,0,0.104,0.317,440400,2097,1347
1202.01,2019,3991,0.532,0.468,33,0.621,0.178,0.003,0.05,0,0.102,0.258,473500,2151,1666
1202.01,2020,4205,0.546,0.454,34.1,0.561,0.172,0.003,0.105,0,0.096,0.211,504300,2201,1813
1202.01,2021,4256,0.561,0.439,33.5,0.554,0.182,0.003,0.114,0,0.073,0.182,580700,2340,1934
804.01,2010,2415,0.381,0.619,29.7,0.12,0.598,0.014,0.054,0,0.164,0.31,241900,1760,688
804.01,2011,2384,0.354,0.646,31.1,0.133,0.534,0.015,0.056,0,0.19,0.379,288200,1885,473
804.01,2012,2514,0.365,0.635,32.3,0.152,0.578,0.012,0.054,0,0.157,0.338,296300,1861,444
804.01,2013,2543,0.409,0.591,32,0.194,0.542,0.009,0.024,0,0.175,0.425,275000,2301,603
804.01,2014,2839,0.431,0.569,32.2,0.193,0.579,0,0.024,0,0.159,0.381,250000,1496,671
804.01,2015,2995,0.433,0.567,32.4,0.15,0.583,0,0.012,0,0.203,0.37,322200,1802,658
804.01,2016,3129,0.472,0.528,32.9,0.159,0.549,0,0.016,0,0.219,0.404,368300,2081,673
804.01,2017,3091,0.483,0.517,32.7,0.207,0.498,0,0.027,0,0.205,0.445,468800,2454,655
804.01,2018,3265,0.478,0.522,32.5,0.171,0.483,0,0.032,0,0.254,0.458,422200,2457,703
804.01,2019,3040,0.534,0.466,32.4,0.196,0.482,0.003,0.024,0,0.231,0.454,523000,2643,714
804.01,2020,2914,0.497,0.503,33.9,0.226,0.439,0.005,0.025,0,0.241,0.535,536000,2591,760
804.01,2021,2773,0.452,0.548,33.7,0.179,0.404,0.005,0.053,0,0.305,0.533,383300,1942,850
