tract,year,neighborhood,total_population,male,female,median_age,race_white,race_black,race_ai_alaskan,race_asian,race_hawaiian,race_other,race_hispanic,median_value,median_monthly_mort,median_monthly_rent,median_income,mean_income,housed_population,owner_occupied,owner_occupied_pre-2000,renter_occupied,renter_occupied_pre-2000,percent_owners,percent_renters,percent_owners_pre-2000,percent_renters_pre-2000,owners_renters_ratio,renters_owners_pre-2000_ratio,BFBL,BL,BLSL,SBL,SLM,SLMTC,SUP,total_built_all_lanes,cumulative_length
801,2016,Roxbury,2771.0,0.663,0.337,32.4,0.178,0.534,0.011,0.009,0.0,0.258,0.282,379300.0,2176.0,996.0,30598.0,42604.0,1684.0,603.0,267.0,1081.0,75.0,0.35807601,0.64192399,0.44278607,0.246993525,0.557816836,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,2017,Roxbury,2724.0,0.643,0.357,33.1,0.207,0.495,0.004,0.009,0.0,0.282,0.324,413600.0,2335.0,1044.0,31220.0,45261.0,1748.0,587.0,276.0,1161.0,113.0,0.335812357,0.664187643,0.470187394,0.237726098,0.505598622,2.442477876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,2018,Roxbury,2690.0,0.607,0.393,30.6,0.193,0.499,0.021,0.016,0.0,0.257,0.325,446300.0,2336.0,1109.0,31222.0,43592.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,2019,Roxbury,2749.0,0.593,0.407,30.5,0.182,0.511,0.024,0.016,0.0,0.238,0.272,477600.0,2175.0,1192.0,32258.0,44294.0,1809.0,496.0,291.0,1313.0,127.0,0.274184632,0.725815368,0.586693548,0.221629855,0.377760853,2.291338583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,2020,Roxbury,2800.0,0.601,0.399,33.1,0.241,0.485,0.018,0.014,0.0,0.205,0.235,651800.0,2016.0,1303.0,41836.0,57767.0,1845.0,633.0,400.0,1212.0,139.0,0.343089431,0.656910569,0.631911532,0.330033003,0.522277228,2.877697842,0.0,0.0,0.0,702.39830093378,0.0,0.0,0.0,702.39830093378,1771.47189036678
801,2021,Roxbury,2654.0,0.65,0.35,34.4,0.266,0.372,0.032,0.015,0.0,0.213,0.347,615900.0,2185.0,1429.0,42563.0,60228.0,1658.0,443.0,249.0,1215.0,141.0,0.267189385,0.732810615,0.562076749,0.204938272,0.364609053,1.765957447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771.47189036678
803,2010,Roxbury,1739.0,0.368,0.632,24.8,0.074,0.79,0.0,0.0,0.0,0.077,0.207,379200.0,1858.0,618.0,,,1648.0,250.0,118.0,1398.0,436.0,0.151699029,0.848300971,0.472,0.084406295,0.178826896,0.270642202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,2011,Roxbury,1732.0,0.349,0.651,27.2,0.113,0.719,0.0,0.0,0.0,0.135,0.305,350800.0,1669.0,489.0,23315.0,27329.0,1699.0,255.0,77.0,1444.0,366.0,0.150088287,0.849911713,0.301960784,0.0533241,0.176592798,0.210382514,0.0,1109.9241227458,209.6232911725,0.0,773.2047917899,0.0,0.0,2092.7522057082,2092.7522057082
803,2012,Roxbury,1685.0,0.362,0.638,27.8,0.166,0.632,0.0,0.0,0.0,0.169,0.359,357100.0,1684.0,444.0,17841.0,41791.0,1656.0,328.0,119.0,1328.0,189.0,0.198067633,0.801932367,0.362804878,0.089608434,0.246987952,0.62962963,0.0,0.0,0.0,0.0,273.2566166617,0.0,0.0,273.2566166617,2366.0088223699
803,2013,Roxbury,1850.0,0.431,0.569,30.1,0.176,0.557,0.0,0.001,0.0,0.237,0.356,325300.0,1576.0,738.0,21563.0,37626.0,1826.0,239.0,98.0,1587.0,185.0,0.130887185,0.869112815,0.410041841,0.061751733,0.150598614,0.52972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2366.0088223699
803,2014,Roxbury,2049.0,0.45,0.55,30.5,0.138,0.597,0.005,0.0,0.0,0.226,0.298,223200.0,1353.0,950.0,22332.0,43288.0,2027.0,205.0,51.0,1822.0,218.0,0.101134682,0.898865318,0.248780488,0.027991218,0.112513721,0.233944954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,2015,Roxbury,2071.0,0.465,0.535,30.8,0.131,0.572,0.009,0.023,0.0,0.213,0.315,212500.0,1289.0,1017.0,28378.0,46554.0,2049.0,263.0,71.0,1786.0,141.0,0.128355295,0.871644705,0.269961977,0.039753639,0.147256439,0.503546099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,2016,Roxbury,2075.0,0.459,0.541,33.4,0.124,0.613,0.011,0.037,0.0,0.167,0.228,266700.0,1389.0,1065.0,31625.0,51025.0,2054.0,272.0,87.0,1782.0,138.0,0.132424537,0.867575463,0.319852941,0.048821549,0.152637486,0.630434783,0.0,0.0,0.0,0.0,100.038465981,0.0,0.0,100.038465981,2466.0472883509
803,2017,Roxbury,2342.0,0.454,0.546,32.1,0.076,0.694,0.014,0.021,0.0,0.151,0.235,337200.0,1494.0,1143.0,39190.0,52292.0,2321.0,461.0,92.0,1860.0,128.0,0.198621284,0.801378716,0.199566161,0.049462366,0.247849462,0.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2466.0472883509
803,2018,Roxbury,2089.0,0.458,0.542,31.3,0.092,0.695,0.021,0.022,0.0,0.11,0.296,294600.0,1494.0,1108.0,35833.0,51857.0,2067.0,489.0,170.0,1578.0,147.0,0.236574746,0.763425254,0.347648262,0.107731305,0.309885932,1.156462585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,2019,Roxbury,2205.0,0.427,0.573,30.9,0.122,0.71,0.01,0.024,0.0,0.058,0.253,287900.0,2244.0,970.0,42617.0,53280.0,2185.0,565.0,168.0,1620.0,182.0,0.258581236,0.741418764,0.297345133,0.103703704,0.348765432,0.923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,2020,Roxbury,2200.0,0.369,0.631,30.6,0.204,0.62,0.0,0.048,0.0,0.061,0.182,345000.0,2119.0,1143.0,40063.0,61026.0,2178.0,578.0,202.0,1600.0,147.0,0.265381084,0.734618916,0.349480969,0.12625,0.36125,1.37414966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,2021,Roxbury,2395.0,0.38,0.62,27.6,0.299,0.509,0.0,0.033,0.0,0.046,0.315,387300.0,2176.0,1374.0,41211.0,60163.0,2371.0,516.0,75.0,1855.0,170.0,0.217629692,0.782370308,0.145348837,0.040431267,0.278167116,0.441176471,0.0,0.0,0.0,279.42079873129995,0.0,0.0,0.0,279.42079873129995,2745.4680870822
804.01,2010,Roxbury,2415.0,0.381,0.619,29.7,0.12,0.598,0.014,0.054,0.0,0.164,0.31,241900.0,1760.0,688.0,15073.0,25375.0,2415.0,286.0,11.0,2129.0,677.0,0.118426501,0.881573499,0.038461538,0.005166745,0.134335369,0.016248154,,,,,,,,,
804.01,2011,Roxbury,2384.0,0.354,0.646,31.1,0.133,0.534,0.015,0.056,0.0,0.19,0.379,288200.0,1885.0,473.0,13446.0,25538.0,2332.0,230.0,20.0,2102.0,727.0,0.098627787,0.901372213,0.086956522,0.009514748,0.1094196,0.027510316,,,,,,,,,
804.01,2012,Roxbury,2514.0,0.365,0.635,32.3,0.152,0.578,0.012,0.054,0.0,0.157,0.338,296300.0,1861.0,444.0,16300.0,29483.0,2465.0,279.0,8.0,2186.0,657.0,0.113184584,0.886815416,0.028673835,0.003659652,0.127630375,0.01217656,,,,,,,,,
804.01,2013,Roxbury,2543.0,0.409,0.591,32.0,0.194,0.542,0.009,0.024,0.0,0.175,0.425,275000.0,2301.0,603.0,18203.0,32124.0,2496.0,202.0,14.0,2294.0,436.0,0.080929487,0.919070513,0.069306931,0.006102877,0.088055798,0.032110092,,,,,,,,,
804.01,2014,Roxbury,2839.0,0.431,0.569,32.2,0.193,0.579,0.0,0.024,0.0,0.159,0.381,250000.0,1496.0,671.0,19034.0,36611.0,2796.0,263.0,11.0,2533.0,383.0,0.094062947,0.905937053,0.041825095,0.004342677,0.103829451,0.028720627,,,,,,,,,
804.01,2015,Roxbury,2995.0,0.433,0.567,32.4,0.15,0.583,0.0,0.012,0.0,0.203,0.37,322200.0,1802.0,658.0,23854.0,46106.0,2955.0,387.0,58.0,2568.0,386.0,0.130964467,0.869035533,0.149870801,0.02258567,0.150700935,0.150259067,,,,,,,,,
804.01,2016,Roxbury,3129.0,0.472,0.528,32.9,0.159,0.549,0.0,0.016,0.0,0.219,0.404,368300.0,2081.0,673.0,31042.0,49139.0,3087.0,467.0,69.0,2620.0,315.0,0.151279559,0.848720441,0.147751606,0.026335878,0.178244275,0.219047619,,,,,,,,,
804.01,2017,Roxbury,3091.0,0.483,0.517,32.7,0.207,0.498,0.0,0.027,0.0,0.205,0.445,468800.0,2454.0,655.0,19412.0,47343.0,3050.0,431.0,88.0,2619.0,283.0,0.141311475,0.858688525,0.204176334,0.033600611,0.164566628,0.310954064,,,,,,,,,
804.01,2018,Roxbury,3265.0,0.478,0.522,32.5,0.171,0.483,0.0,0.032,0.0,0.254,0.458,422200.0,2457.0,703.0,19194.0,48115.0,,,,,,,,,,,,,,,,,,,,
804.01,2019,Roxbury,3040.0,0.534,0.466,32.4,0.196,0.482,0.003,0.024,0.0,0.231,0.454,523000.0,2643.0,714.0,18602.0,45820.0,2998.0,289.0,39.0,2709.0,335.0,0.096397598,0.903602402,0.134948097,0.014396456,0.106681432,0.11641791,,,,,,,,,
804.01,2020,Roxbury,2914.0,0.497,0.503,33.9,0.226,0.439,0.005,0.025,0.0,0.241,0.535,536000.0,2591.0,760.0,21250.0,36037.0,2868.0,161.0,0.0,2707.0,311.0,0.056136681,0.943863319,0.0,0.0,0.059475434,0.0,,,,,,,,,
804.01,2021,Roxbury,2773.0,0.452,0.548,33.7,0.179,0.404,0.005,0.053,0.0,0.305,0.533,383300.0,1942.0,850.0,22212.0,35611.0,2728.0,122.0,0.0,2606.0,285.0,0.044721408,0.955278592,0.0,0.0,0.046815042,0.0,,,,,,,,,
805,2010,Roxbury,2744.0,0.438,0.562,28.3,0.266,0.535,0.004,0.0,0.0,0.171,0.425,165100.0,1401.0,472.0,15481.0,25180.0,2744.0,166.0,166.0,2578.0,613.0,0.060495627,0.939504373,1.0,0.064391001,0.064391001,0.270799347,0.0,0.0,0.0,0.0,163.7565839973,0.0,0.0,163.7565839973,378.44625746314
805,2011,Roxbury,3067.0,0.469,0.531,23.8,0.161,0.574,0.002,0.014,0.0,0.211,0.373,413500.0,2125.0,445.0,16136.0,24463.0,3061.0,134.0,134.0,2927.0,511.0,0.043776544,0.956223456,1.0,0.045780663,0.045780663,0.26223092,0.0,1324.9535351724,0.0,0.0,1213.17871632493,0.0,0.0,2538.13225149733,2916.5785089604697
805,2012,Roxbury,2629.0,0.461,0.539,33.1,0.171,0.463,0.0,0.021,0.0,0.296,0.423,550000.0,,524.0,19841.0,30383.0,2623.0,46.0,25.0,2577.0,464.0,0.017537171,0.982462829,0.543478261,0.009701203,0.017850213,0.05387931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.5785089604697
805,2013,Roxbury,3168.0,0.427,0.573,25.7,0.2,0.378,0.0,0.015,0.0,0.353,0.61,290000.0,,487.0,18021.0,26742.0,3163.0,82.0,30.0,3081.0,471.0,0.025924755,0.974075245,0.365853659,0.009737098,0.026614735,0.063694268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,2014,Roxbury,3073.0,0.453,0.547,29.1,0.191,0.424,0.0,0.015,0.0,0.308,0.52,410700.0,4000.0,565.0,19311.0,28721.0,3068.0,103.0,34.0,2965.0,557.0,0.03357236,0.96642764,0.330097087,0.011467116,0.034738617,0.061041293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,2015,Roxbury,3286.0,0.463,0.537,29.1,0.212,0.413,0.0,0.02,0.0,0.287,0.506,388200.0,,644.0,22721.0,32037.0,3280.0,148.0,78.0,3132.0,666.0,0.045121951,0.954878049,0.527027027,0.024904215,0.047254151,0.117117117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,2016,Roxbury,3195.0,0.488,0.512,29.5,0.203,0.448,0.0,0.021,0.0,0.311,0.473,420600.0,,635.0,23194.0,36643.0,3189.0,147.0,54.0,3042.0,557.0,0.046095955,0.953904045,0.367346939,0.017751479,0.048323471,0.096947935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,2017,Roxbury,3123.0,0.496,0.504,30.4,0.215,0.408,0.0,0.037,0.0,0.305,0.488,484800.0,2350.0,646.0,23665.0,34706.0,3116.0,187.0,43.0,2929.0,552.0,0.060012837,0.939987163,0.229946524,0.014680778,0.063844315,0.077898551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,2018,Roxbury,3212.0,0.509,0.491,28.8,0.195,0.461,0.0,0.059,0.0,0.267,0.437,492000.0,2329.0,611.0,22500.0,33390.0,3205.0,139.0,41.0,3066.0,491.0,0.043369735,0.956630265,0.294964029,0.013372472,0.045335943,0.083503055,0.0,0.0,0.0,487.81199152534,0.0,0.0,0.0,487.81199152534,3404.3905004858098
805,2019,Roxbury,3600.0,0.466,0.534,27.5,0.139,0.466,0.0,0.057,0.0,0.318,0.424,512100.0,,556.0,30047.0,39894.0,3593.0,114.0,31.0,3479.0,459.0,0.031728361,0.968271639,0.271929825,0.008910606,0.032768037,0.067538126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3404.3905004858098
805,2020,Roxbury,3455.0,0.446,0.554,29.5,0.139,0.449,0.019,0.064,0.0,0.282,0.359,,,791.0,31480.0,40752.0,3448.0,62.0,0.0,3386.0,366.0,0.017981439,0.982018561,0.0,0.0,0.018310691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,2021,Roxbury,3589.0,0.414,0.586,32.2,0.115,0.378,0.059,0.049,0.0,0.294,0.354,546900.0,,993.0,39625.0,48267.0,3583.0,89.0,0.0,3494.0,309.0,0.02483952,0.97516048,0.0,0.0,0.025472238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806.01,2010,Roxbury,2349.0,0.495,0.505,22.3,0.448,0.32,0.0,0.117,0.0,0.101,0.312,149600.0,1048.0,599.0,18897.0,33533.0,2349.0,167.0,10.0,2182.0,501.0,0.071094083,0.928905917,0.05988024,0.004582951,0.076535289,0.01996008,0.0,0.0,0.0,0.0,339.96476128300003,0.0,0.0,339.96476128300003,607.9589591135
806.01,2011,Roxbury,2897.0,0.472,0.528,21.5,0.48,0.311,0.0,0.127,0.0,0.062,0.251,143900.0,1000.0,691.0,21422.0,33166.0,2286.0,203.0,7.0,2083.0,439.0,0.0888014,0.9111986,0.034482759,0.003360538,0.097455593,0.01594533,0.0,1225.403312201,73.5061292873,0.0,1124.0812498831,0.0,0.0,2422.9906913714003,3030.9496504849003
806.01,2012,Roxbury,3365.0,0.453,0.547,20.9,0.533,0.245,0.0,0.124,0.0,0.072,0.193,161100.0,1311.0,901.0,22209.0,33362.0,2222.0,220.0,12.0,2002.0,291.0,0.099009901,0.900990099,0.054545455,0.005994006,0.10989011,0.041237113,0.0,27.8030619381,0.0,0.0,156.501394865,0.0,0.0,184.3044568031,3215.2541072880003
806.01,2013,Roxbury,3756.0,0.493,0.507,20.7,0.501,0.254,0.0,0.136,0.0,0.088,0.176,162500.0,1253.0,712.0,23412.0,32974.0,2133.0,224.0,11.0,1909.0,238.0,0.105016409,0.894983591,0.049107143,0.005762179,0.117338921,0.046218487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3215.2541072880003
806.01,2014,Roxbury,4138.0,0.477,0.523,20.3,0.504,0.256,0.0,0.131,0.0,0.087,0.192,225000.0,1361.0,667.0,16832.0,28023.0,2079.0,71.0,15.0,2008.0,270.0,0.034151034,0.965848966,0.211267606,0.00747012,0.035358566,0.055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806.01,2015,Roxbury,4540.0,0.497,0.503,20.3,0.465,0.301,0.001,0.149,0.0,0.06,0.152,262500.0,1443.0,575.0,16892.0,28911.0,2132.0,138.0,21.0,1994.0,286.0,0.064727955,0.935272045,0.152173913,0.010531595,0.069207623,0.073426573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806.01,2016,Roxbury,4524.0,0.493,0.507,20.3,0.471,0.283,0.005,0.16,0.0,0.058,0.141,300000.0,1409.0,534.0,16250.0,28288.0,2048.0,147.0,7.0,1901.0,312.0,0.071777344,0.928222656,0.047619048,0.003682272,0.077327722,0.022435897,0.0,0.0,0.0,0.0,447.3498812956,0.0,0.0,447.3498812956,3662.6039885836
806.01,2017,Roxbury,4334.0,0.491,0.509,20.4,0.44,0.286,0.01,0.178,0.0,0.064,0.159,324100.0,1548.0,548.0,16094.0,30398.0,2022.0,193.0,14.0,1829.0,408.0,0.095450049,0.904549951,0.07253886,0.007654456,0.105522143,0.034313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3662.6039885836
806.01,2018,Roxbury,4126.0,0.452,0.548,20.6,0.452,0.275,0.012,0.176,0.0,0.061,0.168,296900.0,2214.0,535.0,15703.0,29671.0,1926.0,209.0,12.0,1717.0,444.0,0.108515057,0.891484943,0.057416268,0.006988934,0.121723937,0.027027027,0.0,0.0,0.0,487.81199152534,0.0,0.0,0.0,487.81199152534,4150.41598010894
806.01,2019,Roxbury,4022.0,0.441,0.559,20.7,0.432,0.273,0.013,0.203,0.0,0.058,0.146,356800.0,2013.0,624.0,17594.0,32907.0,1865.0,312.0,21.0,1553.0,403.0,0.167292225,0.832707775,0.067307692,0.013522215,0.200901481,0.052109181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4150.41598010894
806.01,2020,Roxbury,3908.0,0.438,0.562,20.8,0.425,0.206,0.009,0.252,0.0,0.074,0.161,312500.0,1704.0,588.0,14255.0,34754.0,1898.0,324.0,28.0,1574.0,382.0,0.170706006,0.829293994,0.086419753,0.017789072,0.205844981,0.073298429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806.01,2021,Roxbury,3884.0,0.433,0.567,20.8,0.406,0.208,0.0,0.262,0.0,0.063,0.141,402300.0,2250.0,971.0,14590.0,38663.0,1807.0,355.0,28.0,1452.0,210.0,0.196458218,0.803541782,0.078873239,0.019283747,0.244490358,0.133333333,0.0,0.0,0.0,279.42079873129995,0.0,0.0,0.0,279.42079873129995,4429.83677884024
813,2010,Roxbury,5230.0,0.514,0.486,30.3,0.167,0.479,0.0,0.059,0.0,0.261,0.467,413800.0,2118.0,409.0,16835.0,29407.0,4789.0,562.0,146.0,4227.0,1213.0,0.117352266,0.882647734,0.259786477,0.034539863,0.132954814,0.120362737,0.0,0.0,155.4831889243,0.0,18.4952665416,0.0,0.0,173.9784554659,173.9784554659
813,2011,Roxbury,5129.0,0.458,0.542,31.0,0.143,0.467,0.0,0.038,0.0,0.325,0.511,427300.0,1958.0,457.0,20404.0,32244.0,4920.0,449.0,106.0,4471.0,811.0,0.091260163,0.908739837,0.236080178,0.023708343,0.100424961,0.130702836,0.0,683.93912692,0.0,0.0,1811.7099109444,0.0,0.0,2495.6490378644003,2669.6274933303
813,2012,Roxbury,5135.0,0.506,0.494,30.1,0.227,0.432,0.003,0.03,0.0,0.256,0.448,279200.0,1867.0,674.0,20637.0,34770.0,4934.0,301.0,152.0,4633.0,752.0,0.06100527,0.93899473,0.504983389,0.032808116,0.064968703,0.20212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669.6274933303
813,2013,Roxbury,5382.0,0.481,0.519,29.6,0.224,0.471,0.002,0.034,0.0,0.222,0.397,272900.0,2109.0,702.0,21639.0,36184.0,5197.0,353.0,94.0,4844.0,739.0,0.067923802,0.932076198,0.266288952,0.01940545,0.072873658,0.127198917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,2014,Roxbury,5568.0,0.518,0.482,31.8,0.234,0.421,0.002,0.016,0.0,0.273,0.447,258300.0,2080.0,522.0,21634.0,37806.0,5402.0,429.0,105.0,4973.0,702.0,0.079415031,0.920584969,0.244755245,0.021114016,0.086265836,0.14957265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,2015,Roxbury,5428.0,0.478,0.522,33.0,0.188,0.416,0.002,0.025,0.0,0.298,0.428,256900.0,2210.0,507.0,20914.0,39150.0,5289.0,450.0,71.0,4839.0,848.0,0.085082246,0.914917754,0.157777778,0.014672453,0.09299442,0.083726415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,2016,Roxbury,5300.0,0.475,0.525,35.7,0.209,0.397,0.003,0.024,0.0,0.273,0.418,290800.0,2098.0,509.0,18275.0,39708.0,5149.0,745.0,181.0,4404.0,900.0,0.144688289,0.855311711,0.24295302,0.041099001,0.169164396,0.201111111,373.5540378336,0.0,0.0,0.0,1396.1592554614,0.0,474.345599287,2244.058892582,4913.6863859123005
813,2017,Roxbury,5573.0,0.491,0.509,35.3,0.162,0.454,0.0,0.025,0.0,0.288,0.437,286900.0,2068.0,507.0,17690.0,37444.0,5425.0,630.0,171.0,4795.0,819.0,0.116129032,0.883870968,0.271428571,0.035662148,0.131386861,0.208791209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4913.6863859123005
813,2018,Roxbury,5326.0,0.501,0.499,35.9,0.176,0.46,0.0,0.036,0.0,0.265,0.398,,1915.0,473.0,18003.0,34590.0,5179.0,454.0,153.0,4725.0,593.0,0.087661711,0.912338289,0.337004405,0.032380952,0.096084656,0.258010118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,2019,Roxbury,4885.0,0.431,0.569,45.3,0.226,0.44,0.0,0.023,0.0,0.22,0.443,484100.0,2250.0,536.0,16226.0,40255.0,4739.0,576.0,388.0,4163.0,790.0,0.12154463,0.87845537,0.673611111,0.093202018,0.138361758,0.491139241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,2020,Roxbury,2320.0,0.386,0.614,45.2,0.31,0.298,0.0,0.0,0.0,0.306,0.621,,,318.0,,22206.0,2210.0,114.0,0.0,2096.0,158.0,0.05158371,0.94841629,0.0,0.0,0.054389313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,2021,Roxbury,2794.0,0.539,0.461,40.4,0.147,0.299,0.0,0.0,0.0,0.249,0.527,,,895.0,25308.0,40952.0,2687.0,151.0,0.0,2536.0,310.0,0.056196502,0.943803498,0.0,0.0,0.059542587,0.0,99.3492122225,0.0,0.0,45.1834178292,0.0,0.0,0.0,144.5326300517,5058.219015964
814,2010,Roxbury,2943.0,0.561,0.439,30.9,0.283,0.565,0.0,0.052,0.0,0.054,0.126,419900.0,2231.0,1159.0,,,2943.0,1327.0,742.0,1616.0,302.0,0.450900442,0.549099558,0.559155991,0.459158416,0.821163366,2.456953642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,2011,Roxbury,2778.0,0.535,0.465,32.1,0.283,0.608,0.0,0.042,0.0,0.027,0.116,390800.0,2500.0,1306.0,46919.0,78082.0,2750.0,1083.0,599.0,1667.0,333.0,0.393818182,0.606181818,0.553093259,0.359328134,0.649670066,1.798798799,0.0,0.0,0.0,0.0,679.407718448,0.0,0.0,679.407718448,679.407718448
814,2012,Roxbury,2707.0,0.539,0.461,27.8,0.366,0.553,0.0,0.027,0.0,0.022,0.102,374800.0,2356.0,1319.0,45978.0,75225.0,2680.0,821.0,492.0,1859.0,304.0,0.306343284,0.693656716,0.599269184,0.264658419,0.441635288,1.618421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.407718448
814,2013,Roxbury,2940.0,0.568,0.432,27.5,0.333,0.519,0.0,0.056,0.0,0.063,0.125,376000.0,2202.0,1326.0,43973.0,67166.0,2916.0,800.0,503.0,2116.0,309.0,0.274348422,0.725651578,0.62875,0.237712665,0.378071834,1.627831715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,2014,Roxbury,2919.0,0.544,0.456,28.8,0.349,0.477,0.0,0.073,0.0,0.083,0.129,354700.0,2170.0,1261.0,43688.0,65550.0,2898.0,855.0,380.0,2043.0,333.0,0.295031056,0.704968944,0.444444444,0.186000979,0.418502203,1.141141141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,2015,Roxbury,2861.0,0.539,0.461,30.0,0.348,0.472,0.0,0.066,0.0,0.092,0.128,323500.0,1730.0,1355.0,42585.0,58704.0,2842.0,695.0,269.0,2147.0,331.0,0.244546094,0.755453906,0.38705036,0.125291104,0.323707499,0.812688822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,2016,Roxbury,2754.0,0.528,0.472,30.0,0.366,0.446,0.0,0.065,0.0,0.088,0.152,336800.0,1725.0,1055.0,34107.0,53493.0,2734.0,727.0,238.0,2007.0,241.0,0.265910753,0.734089247,0.327372765,0.118584953,0.362232187,0.987551867,0.0,0.0,0.0,0.0,1057.4274254778,0.0,0.0,1057.4274254778,1736.8351439258
814,2017,Roxbury,2920.0,0.551,0.449,32.2,0.362,0.448,0.0,0.073,0.0,0.088,0.174,350000.0,1623.0,1172.0,38043.0,59012.0,2900.0,832.0,278.0,2068.0,230.0,0.286896552,0.713103448,0.334134615,0.1344294,0.402321083,1.208695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.8351439258
814,2018,Roxbury,2941.0,0.507,0.493,37.2,0.415,0.413,0.0,0.054,0.0,0.086,0.193,385600.0,1643.0,1463.0,47589.0,71799.0,2921.0,1045.0,358.0,1876.0,233.0,0.357754194,0.642245806,0.342583732,0.190831557,0.557036247,1.536480687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,2019,Roxbury,2924.0,0.495,0.505,32.8,0.433,0.438,0.0,0.072,0.0,0.029,0.136,444100.0,1722.0,1637.0,55909.0,78412.0,2905.0,1231.0,496.0,1674.0,145.0,0.423752151,0.576247849,0.402924452,0.296296296,0.735364397,3.420689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,2020,Roxbury,2997.0,0.491,0.509,33.8,0.458,0.407,0.0,0.045,0.0,0.062,0.168,558900.0,1592.0,1346.0,49556.0,91175.0,2978.0,1267.0,585.0,1711.0,45.0,0.425453324,0.574546676,0.4617206,0.341905319,0.74050263,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,2021,Roxbury,3264.0,0.505,0.495,31.9,0.421,0.426,0.0,0.051,0.0,0.048,0.154,785500.0,1833.0,1456.0,59464.0,105162.0,3241.0,1257.0,660.0,1984.0,108.0,0.387843258,0.612156742,0.525059666,0.33266129,0.633568548,6.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,2010,Roxbury,2091.0,0.448,0.552,33.0,0.134,0.749,0.0,0.0,0.0,0.064,0.14,275000.0,1443.0,1064.0,45357.0,48496.0,1994.0,588.0,234.0,1406.0,357.0,0.294884654,0.705115346,0.397959184,0.166429587,0.418207681,0.655462185,0.0,455.367496139,0.0,0.0,0.0,0.0,0.0,455.367496139,455.367496139
